location_id;alias
1274; pk 195+539
1275; pk 151+225
1276; pk 152+000
1277; pk 152+000
1278; pk 151+842
1279; pk 151+764
1280; pk 151+686
1281; pk 152+000
1282; pk 152+000
1283; pk 152+000
1284; pk 151+225
1285; pk 151+225
1286; pk 151+305
1287; pk 151+383
1288; pk 173+626
1289; pk 173+626
1290; pk 172+435
1291; pk 172+435
1292; pk 172+434
1293; pk 166+880
1294; pk 172+655
1295; pk 172+655
1296; pk 172+734
1297; pk 173+626
1298; pk 173+626
1299; pk 173+626
1300; pk 199+793
1301; pk 199+719
1302; pk 199+719
1303; pk 199+183
1304; pk 199+223
1305; pk 199+294
1306; pk 199+793
1307; pk 199+793
1308; pk 199+793
1309; pk 150+787
1310; pk 150+787
1311; pk 150+787
1312; pk 150+787
1313; pk 150+787
1314; pk 150+787
1315; pk 150+787
1316; pk 150+787
1317; pk 150+787
1318; pk 173+626
1319; pk 173+626
1320; pk 172+435
1321; pk 172+435
1322; pk 172+434
1323; pk 166+880
1324; pk 172+655
1325; pk 172+655
1326; pk 172+734
1327; pk 172+734
1328; pk 173+626
1329; pk 173+626
1330; pk 173+626
1331; pk 173+626
1332; pk 177+229
1333; pk 177+005
1334; pk 177+229
1335; pk 177+005
1336; pk 177+712
1337; pk 177+712
1338; pk 177+712
1339; pk 177+612
1340; pk 177+612
1341; pk 177+612
1342; pk 177+412
1343; pk 177+412
1344; pk 177+412
1345; pk 177+412
1346; pk 177+412
1347; pk 177+412
1348; pk 177+175
1349; pk 177+175
1350; pk 177+585
1351; pk 177+585
1352; pk 177+585
1353; pk 177+685
1354; pk 177+685
1355; pk 199+183
1356; pk 166+880
1357; pk 177+102
1358; pk 177+12
1359; pk 177+307
1360; pk 176+995
1361; pk 176+995
1362; pk 165+612
1363; pk 165+612
1364; pk 165+612
1365; pk 165+612
1366; pk 165+612
1367; pk 165+612
1368; pk 165+612
1369; pk 167+313
1370; pk 167+313
1371; pk 167+313
1372; pk 195+625
1373; pk 195+625
1374; pk 195+545
1375; pk 195+719
1376; pk 195+719
1377; pk 152+000
1378; pk 152+000
1379; pk 151+225
1380; pk 151+225
1381; pk 152+000
1382; pk 151+842
1383; pk 151+764
1384; pk 151+686
1385; pk 152+000
1386; pk 152+000
1387; pk 152+000
1388; pk 151+225
1389; pk 151+225
1390; pk 151+305
1391; pk 151+383
1392; pk 173+626
1393; pk 173+626
1394; pk 173+626
1395; pk 172+43
1396; pk 172+43
1397; pk 172+434
1398; pk 173+626
1399; pk 173+626
1400; pk 166+880
1401; pk 166+880
1402; pk 172+655
1403; pk 172+655
1404; pk 172+734
1405; pk 173+626
1406; pk 199+793
1407; pk 199+719
1408; pk 199+719
1409; pk 199+183
1410; pk 199+223
1411; pk 199+294
1412; pk 199+793
1413; pk 199+793
1414; pk 199+793
1415; pk 199+183
1416; pk 199+793
1417; pk 150+787
1418; pk 150+787
1419; pk 150+787
1420; pk 150+243
1421; pk 150+243
1422; pk 150+243
1423; pk 150+787
1424; pk 150+787
1425; pk 150+787
1426; pk 150+787
1427; pk 199+793
1428; pk 199+793
1429; pk 199+793
1430; pk 199+793
1431; pk 173+626
1432; pk 173+626
1433; pk 172+43
1434; pk 172+43
1435; pk 172+434
1436; pk 173+626
1437; pk 173+626
1438; pk 172+43
1439; pk 172+43
1440; pk 172+434
1441; pk 152+000
1442; pk 152+000
1443; pk 177+229
1444; pk 177+005
1445; pk 177+229
1446; pk 177+229
1447; pk 177+005
1448; pk 177+712
1449; pk 177+712
1450; pk 177+712
1451; pk 177+612
1452; pk 177+612
1453; pk 177+612
1454; pk 177+412
1455; pk 177+412
1456; pk 177+412
1457; pk 177+412
1458; pk 177+412
1459; pk 177+412
1460; pk 177+175
1461; pk 177+175
1462; pk 177+585
1463; pk 177+585
1464; pk 177+585
1465; pk 177+685
1466; pk 177+685
1467; pk 177+685
1468; pk 177+102
1469; pk 177+102
1470; pk 195+719
1471; pk 152+000
1472; pk 173+626
1473; pk 199+793
1474; pk 150+787
1475; pk 152+000
1476; pk 177+229
1477; pk 177+712
1478; pk 177+307
1479; pk 166+051
1480; pk 195+719
1481; pk 173+900
1482; pk 195+719
1483; pk 177+307
1484; pk 177+307
1485; pk 173+900
1486; pk 173+900
1487; pk 173+900
1488; pk 177+307
1489; pk 177+307
1490; pk 199+793
1491; pk 152+000
1492; pk 177+229
1493; pk 173+626
1494; pk 177+712
1495; pk 150+787
1496; pk 195+719
1497; pk 151+953
