name;device;channel;description;controller;xAddress;xStatusAddress;xAlarmAddress;xAlarmStatusAddress;multiplier;offset;log;units;avg
NG-LUM-1MA;CT_ITS_BC;M1AI1;NG-LUM-1MA Nivel de luminosidad;WAGO;16600;100;700;148;0.1984126;0.0;false;cd/m 2;true
NG-CO-1MA;SOS_M1;M1AI0;NG-CO-1MA Nivel de CO M1;WAGO;16602;101;701;149;0.009158;0.0;true;ppm;false
NG-LUX-1MA;SOS_M1;M1AI1;NG-LUX-1MA Nivel de luminosidad;WAGO;16604;102;702;150;0.0304945054945055;1.0;false;lux;false
NG-LUX-2MA;SOS_M1;M1AI2;NG-LUX-2MA Nivel de luminosidad;WAGO;16606;103;703;151;0.0304945054945055;1.0;false;lux;false
NG-VENT-VF1-MA;SOS_M1;M1AI3;NG-VENT-VF1-MA Nivel de Vibracion Ventilador;WAGO;16608;104;704;152;0.000763;0.0;false;mm/s;false
NG-VENT-VF2-MA;SOS_M1;M1AI4;NG-VENT-VF2-MA Nivel de Vibracion Ventilador;WAGO;16610;105;705;153;0.000763;0.0;false;mm/s;false
NG-VENT-VF1-MA;SOS_M1;M2AI0;Temperatura Rodamientos Delantero Motor Ventilador NG-VENT-VF1-MA;WAGO;16612;106;706;154;0.0625;0.0;false;C;false
NG-VENT-VF1-MA;SOS_M1;M2AI1;Temperatura Rodamientos Trasero Motor Ventilador NG-VENT-VF1-MA;WAGO;16614;107;707;155;0.0625;0.0;false;C;false
NG-VENT-VF2-MA;SOS_M1;M2AI2;Temperatura Rodamientos Delantero Motor Ventilador NG-VENT-VF2-MA;WAGO;16616;108;708;156;0.0625;0.0;false;C;false
NG-VENT-VF2-MA;SOS_M1;M2AI3;Temperatura Rodamientos Trasero Motor Ventilador NG-VENT-VF2-MA;WAGO;16618;109;709;157;0.0625;0.0;false;C;false
NG-CO-2MA;SOS_M3;M1AI0;NG-CO-2MA Nievel de CO M2;WAGO;16620;110;710;158;0.009158;0.0;true;ppm;false
NG-NO-1MA;SOS_M2;M1AI1;NG-NO-1MA Nivel de NO2;WAGO;16622;111;711;159;0.000611;0.0;true;ppm;false
NG-OP-1MA;SOS_M2;M1AI2;NG-OP-1MA Nivel de opacidad;WAGO;16624;112;712;160;0.000003052;0.0;true;m-1;false
NG-LUX-3MA;SOS_M2;M1AI3;NG-LUX-3MA Nivel de luminosidad;WAGO;16626;113;713;161;0.0304945054945055;1.0;false;lux;false
NG-ANE-1MA;SOS_M2;M2AI0;NG-ANE-1MA Velocidad y Direccion del viento;WAGO;16628;114;714;162;-0.001221;20;false;m/s;false
NG-CO-3MA;SOS_M4;M1AI0;NG-CO-3MA Nivel de CO M3;WAGO;16630;115;715;163;0.009158;0.0;true;ppm;false
NG-CO-4MA;SOS_M5;M1AI0;NG-CO-4MA Nievel de CO M4;WAGO;16632;116;716;164;0.009158;0.0;true;ppm;false
NG-NO-2MA;SOS_M4;M1AI1;NG-NO-2MA Nivel de NO2;WAGO;16634;117;717;165;0.000611;0.0;true;ppm;false
NG-OP-2MA;SOS_M4;M1AI2;NG-OP-2MA Nivel de opacidad;WAGO;16636;118;718;166;0.000003052;0.0;true;m-1;false
NG-LUX-4MA;SOS_M4;M1AI3;NG-LUX-4MA Nivel de luminosidad;WAGO;16638;119;719;167;0.0304945054945055;1.0;false;lux;false
NG-CO-5MA;SOS_M6;M1AI0;NG-CO-5MA Nievel de CO M5;WAGO;16640;120;720;168;0.009158;0.0;true;ppm;false
NG-CO-6MA;SOS_M7;M1AI0;NG-CO-6MA Nievel de CO M6;WAGO;16642;121;721;169;0.009158;0.0;true;ppm;false
NG-VENT-VF3-MA;SOS_M6;M1AI1;NG-VENT-VF3-MA Nivel de Vibracion Ventilador;WAGO;16644;122;722;170;0.000763;0.0;false;mm/s;false
NG-ANE-2MA;SOS_M6;M1AI2;NG-ANE-2MA Velocidad y Direccion del viento;WAGO;16646;123;723;171;-0.001221;20;false;m/s;false
NG-NO-3MA;SOS_M7;M1AI1;NG-NO-3MA Nivel de NO2;WAGO;16650;125;725;173;0.000611;0.0;true;ppm;false
NG-OP-3MA;SOS_M7;M1AI2;NG-OP-3MA Nivel de opacidad;WAGO;16652;126;726;174;0.000003052;0.0;true;m-1;false
NG-VENT-VF4-MA;SOS_M7;M2AI0;NG-VENT-VF4-MA Nivel de Vibracion Ventilador;WAGO;16654;127;727;175;0.000763;0.0;false;mm/s;false
NG-VENT-VF5-MA;SOS_M7;M2AI1;NG-VENT-VF5-MA Nivel de Vibracion Ventilador;WAGO;16656;128;728;176;0.000763;0.0;false;mm/s;false
NG-VENT-VF6-MA;SOS_M7;M2AI2;NG-VENT-VF6-MA Nivel de Vibracion Ventilador;WAGO;16658;129;729;177;0.000763;0.0;false;mm/s;false
NG-VENT-VF4-MA;SOS_M7;M3AI0;Temperatura Rodamientos Delantero Motor Ventilador NG-VENT-VF4-MA;WAGO;16660;130;730;178;0.0625;0.0;false;C;false
NG-VENT-VF4-MA;SOS_M7;M3AI1;Temperatura Rodamientos Trasero Motor Ventilador NG-VENT-VF4-MA;WAGO;16662;131;731;179;0.0625;0.0;false;C;false
NG-VENT-VF5-MA;SOS_M7;M3AI2;Temperatura Rodamientos Delantero Motor Ventilador NG-VENT-VF5-MA;WAGO;16664;132;732;180;0.0625;0.0;false;C;false
NG-VENT-VF5-MA;SOS_M7;M3AI3;Temperatura Rodamientos Trasero Motor Ventilador NG-VENT-VF5-MA;WAGO;16666;133;733;181;0.0625;0.0;false;C;false
