id_synoptic;id_subsistema;id_element_type;name;description;label;base_layer
61;1;57;MAGDIF;MAGDIF;LBL_MAGDIF;NULL
62;1;57;MAGDIF;MAGDIF;LBL_MAGDIF;NULL
63;1;84;MAGDIF;MAGDIF;LBL_MAGDIF;NULL
63;1;57;MAGDIF;MAGDIF;LBL_MAGDIF;NULL
64;1;57;MAGDIF;MAGDIF;LBL_MAGDIF;NULL
65;1;57;MAGDIF;MAGDIF;LBL_MAGDIF;NULL
66;1;84;MAGDIF;MAGDIF;LBL_MAGDIF;NULL
66;1;57;MAGDIF;MAGDIF;LBL_MAGDIF;NULL
67;1;84;MAGDIF;MAGDIF;LBL_MAGDIF;NULL
67;1;57;MAGDIF;MAGDIF;LBL_MAGDIF;NULL
68;1;84;MAGDIF;MAGDIF;LBL_MAGDIF;NULL
68;1;57;MAGDIF;MAGDIF;LBL_MAGDIF;NULL
69;1;57;MAGDIF;MAGDIF;LBL_MAGDIF;NULL
70;1;57;MAGDIF;MAGDIF;LBL_MAGDIF;NULL
71;1;57;MAGDIF;MAGDIF;LBL_MAGDIF;NULL
72;1;57;MAGDIF;MAGDIF;LBL_MAGDIF;NULL
73;1;57;MAGDIF;MAGDIF;LBL_MAGDIF;NULL
74;1;57;MAGDIF;MAGDIF;LBL_MAGDIF;NULL
75;1;57;MAGDIF;MAGDIF;LBL_MAGDIF;NULL
76;1;57;MAGDIF;MAGDIF;LBL_MAGDIF;NULL
77;1;11;SOS;SOS;LBL_SOS;NULL
77;2;2;CAM;CAM;LBL_CAM;NULL
77;3;51;ETD;ETD;LBL_ETD;NULL
77;3;4;SECCION;SECCION;LBL_SECCION;NULL
77;4;8;BAR;BAR;LBL_BAR;NULL
77;4;13;SEM;SEM;LBL_SEM;NULL
77;4;71;PMV;PMV;LBL_PMV;NULL
77;5;31;PHOT;PHOT;LBL_PHOT;NULL
77;6;15;INC_ZONE;INC_ZONE;LBL_INC_ZONE;NULL
77;7;55;CT;CT;LBL_CT;NULL
78;1;57;MAGDIF;MAGDIF;LBL_MAGDIF;NULL
79;1;84;MAGDIF;MAGDIF;LBL_MAGDIF;NULL
79;1;57;MAGDIF;MAGDIF;LBL_MAGDIF;NULL
80;1;57;MAGDIF;MAGDIF;LBL_MAGDIF;NULL
81;1;56;UF;UF;LBL_UF;NULL
81;1;84;MAGDIF;MAGDIF;LBL_MAGDIF;NULL
81;2;12;LUX;LUX;LBL_LUX;NULL
81;2;14;LUM;LUM;LBL_LUM;NULL
81;2;31;PHOT;PHOT;LBL_PHOT;NULL
81;2;85;DALI;DALI;LBL_DALI;NULL
81;2;91;BUS_DALI;BUS_DALI;LBL_BUS_DALI;NULL
81;2;2000;TUBE;TUBE;LBL_TUBE;NULL
82;1;13;SEM;SEM;LBL_SEM;NULL
82;1;8;BAR;BAR;LBL_BAR;NULL
82;1;71;PMV;PMV;LBL_PMV;NULL
82;2;11;SOS;SOS;LBL_SOS;NULL
82;3;2;CAM;CAM;LBL_CAM;NULL
82;4;9;VENT;VENT;LBL_VENTILADORES;NULL
82;4;19;CO;CO;LBL_CO;NULL
82;4;20;NO;NO;LBL_NO;NULL
82;4;21;OPAC;OPAC;LBL_OPAC;NULL
82;4;66;VANE;VANE;LBL_VANE;NULL
82;4;18;ANEM_INT;ANEM_INT;LBL_ANEM_INT;NULL
82;5;12;LUX;LUX;LBL_LUX;NULL
82;5;14;LUM;LUM;LBL_LUM;NULL
82;5;31;PHOT;PHOT;LBL_PHOT;NULL
82;6;1;WS;WS;LBL_WS;NULL
82;7;32;PRES;PRES;LBL_PRES;NULL
82;7;89;GATE;GATE;LBL_GATE;NULL
82;7;15;INC_ZONE;INC_ZONE;LBL_INC_ZONE;NULL
82;8;75;GE;GE;LBL_GE;NULL
82;8;55;CT;CT;LBL_CT;NULL
82;9;65;SAI;SAI;LBL_SAI;NULL
82;9;70;CVM;CVM;LBL_CVM;NULL
83;1;56;UF;UF;LBL_UF;NULL
83;1;84;MAGDIF;MAGDIF;LBL_MAGDIF;NULL
83;2;12;LUX;LUX;LBL_LUX;NULL
83;2;14;LUM;LUM;LBL_LUM;NULL
83;2;31;PHOT;PHOT;LBL_PHOT;NULL
83;2;85;DALI;DALI;LBL_DALI;NULL
83;2;2000;TUBE;TUBE;LBL_TUBE;NULL
84;1;57;MAGDIF;MAGDIF;LBL_MAGDIF;NULL
84;1;84;MAGDIF;MAGDIF;LBL_MAGDIF;NULL
85;1;71;PMV;PMV;LBL_PMV;NULL
85;1;13;SEM;SEM;LBL_SEM;NULL
85;1;8;BAR;BAR;LBL_BAR;NULL
85;2;2;CAMERA;CAMERA;LBL_CAMERA;NULL
85;3;1;WS;WS;LBL_WS;NULL
85;4;51;ETD;ETD;LBL_ETD;NULL
85;4;4;SECCION;SECCION;LBL_SECCION;NULL
85;5;66;VANE;VANE;LBL_VANE;NULL
86;1;71;PMV;PMV;LBL_PMV;NULL
86;1;13;SEM;SEM;LBL_SEM;NULL
86;1;8;BAR;BAR;LBL_BAR;NULL
86;2;2;CAMERA;CAMERA;LBL_CAMERA;NULL
86;3;1;WS;WS;LBL_WS;NULL
86;4;51;ETD;ETD;LBL_ETD;NULL
86;4;4;SECCION;SECCION;LBL_SECCION;NULL
87;1;57;MAGDIF;MAGDIF;LBL_MAGDIF;NULL
88;1;56;UF;UF;LBL_UF;NULL
88;1;84;MAGDIF;MAGDIF;LBL_MAGDIF;NULL
88;2;12;LUX;LUX;LBL_LUX;NULL
88;2;14;LUM;LUM;LBL_LUM;NULL
88;2;31;PHOT;PHOT;LBL_PHOT;NULL
88;2;85;DALI;DALI;LBL_DALI;NULL
89;1;57;MAGDIF;MAGDIF;LBL_MAGDIF;NULL
90;1;33;TRAFO;TRAFO;LBL_TRAFO;NULL
90;1;56;UF;UF;LBL_UF;NULL
90;1;57;MAGDIF;MAGDIF;LBL_MAGDIF;NULL
90;1;65;SAI;SAI;LBL_SAI;NULL
90;1;70;CVM;CVM;LBL_CVM;NULL
90;1;92;ELECTRIC_PROT;ELECTRIC_PROT;LBL_ELECTRIC_PROT;NULL
90;2;75;GE;GE;LBL_GE;NULL
90;3;11;SOS;SOS;LBL_SOS;NULL
90;4;87;TANK;TANK;LBL_TANK;NULL
90;4;93;TRANSFER_GROUP;TRANSFER_GROUP;LBL_TRANSFER_GROUP;NULL
91;1;75;GE;GE;LBL_GE;NULL
91;1;55;CT;CT;LBL_CT;NULL
92;1;75;GE;GE;LBL_GE;NULL
92;1;55;CT;CT;LBL_CT;NULL
93;1;75;GE;GE;LBL_GE;NULL
93;1;55;CT;CT;LBL_CT;NULL
94;1;75;GE;GE;LBL_GE;NULL
94;1;55;CT;CT;LBL_CT;NULL
95;1;75;GE;GE;LBL_GE;NULL
95;1;55;CT;CT;LBL_CT;NULL
96;1;75;GE;GE;LBL_GE;NULL
96;1;55;CT;CT;LBL_CT;NULL
97;1;33;TRAFO;TRAFO;LBL_TRAFO;NULL
97;1;56;UF;UF;LBL_UF;NULL
97;1;57;MAGDIF;MAGDIF;LBL_MAGDIF;NULL
97;1;65;SAI;SAI;LBL_SAI;NULL
97;1;70;CVM;CVM;LBL_CVM;NULL
97;1;92;ELECTRIC_PROT;ELECTRIC_PROT;LBL_ELECTRIC_PROT;NULL
97;2;75;GE;GE;LBL_GE;NULL
97;3;11;SOS;SOS;LBL_SOS;NULL
97;4;87;TANK;TANK;LBL_TANK;NULL
97;4;93;TRANSFER_GROUP;TRANSFER_GROUP;LBL_TRANSFER_GROUP;NULL
98;1;9;VENT;VENT;LBL_VENTILADORES;NULL
98;1;19;CO;CO;LBL_CO;NULL
98;1;20;NO;NO;LBL_NO;NULL
98;1;21;OPAC;OPAC;LBL_OPAC;NULL
98;1;66;VANE;VANE;LBL_VANE;NULL
98;1;18;ANEM_INT;ANEM_INT;LBL_ANEM_INT;NULL
98;2;11;SOS;SOS;LBL_SOS;NULL
98;3;2;CAM;CAM;LBL_CAM;NULL
98;4;1;WS;WS;LBL_WS;NULL
98;5;15;INC_ZONE;INC_ZONE;LBL_INC_ZONE;NULL
98;6;56;UF;UF;LBL_UF;NULL
98;7;12;LUX;LUX;LBL_LUX;NULL
98;7;14;LUM;LUM;LBL_LUM;NULL
98;8;51;ETD;ETD;LBL_ETD;NULL
99;1;5;MEG_CTRL;MEG_CTRL;LBL_MEG_CTRL;NULL
99;1;16;MEG_ZONE;MEG_ZONE;LBL_MEG_ZONE;NULL
99;2;11;SOS;SOS;LBL_SOS;NULL
99;3;26;SWITCH;SWITCH;LBL_SWITCH;NULL
99;3;27;PLC;PLC;LBL_PLC;NULL
99;3;28;NAS;NAS;LBL_NAS;NULL
99;3;30;RADIO;RADIO;LBL_RADIO;NULL
99;4;74;ERU;ERU;LBL_ERU;NULL
99;5;52;DAI;DAI;LBL_DAI;NULL
100;1;9;VENT;VENT;LBL_VENTILADORES;NULL
100;1;19;CO;CO;LBL_CO;NULL
100;1;20;NO;NO;LBL_NO;NULL
100;1;21;OPAC;OPAC;LBL_OPAC;NULL
100;1;66;VANE;VANE;LBL_VANE;NULL
100;1;18;ANEM_INT;ANEM_INT;LBL_ANEM_INT;NULL
100;2;11;SOS;SOS;LBL_SOS;NULL
100;3;2;CAM;CAM;LBL_CAM;NULL
100;4;1;WS;WS;LBL_WS;NULL
100;5;15;INC_ZONE;INC_ZONE;LBL_INC_ZONE;NULL
100;6;56;UF;UF;LBL_UF;NULL
100;7;12;LUX;LUX;LBL_LUX;NULL
100;7;14;LUM;LUM;LBL_LUM;NULL
100;8;51;ETD;ETD;LBL_ETD;NULL
101;1;5;MEG_CTRL;MEG_CTRL;LBL_MEG_CTRL;NULL
101;1;16;MEG_ZONE;MEG_ZONE;LBL_MEG_ZONE;NULL
101;2;11;SOS;SOS;LBL_SOS;NULL
101;3;26;SWITCH;SWITCH;LBL_SWITCH;NULL
101;3;27;PLC;PLC;LBL_PLC;NULL
101;3;28;NAS;NAS;LBL_NAS;NULL
101;3;30;RADIO;RADIO;LBL_RADIO;NULL
101;4;74;ERU;ERU;LBL_ERU;NULL
101;5;52;DAI;DAI;LBL_DAI;NULL
102;1;5;MEG_CTRL;MEG_CTRL;LBL_MEG_CTRL;NULL
102;1;16;MEG_ZONE;MEG_ZONE;LBL_MEG_ZONE;NULL
102;2;11;SOS;SOS;LBL_SOS;NULL
102;3;26;SWITCH;SWITCH;LBL_SWITCH;NULL
102;3;27;PLC;PLC;LBL_PLC;NULL
102;3;28;NAS;NAS;LBL_NAS;NULL
102;3;30;RADIO;RADIO;LBL_RADIO;NULL
102;4;74;ERU;ERU;LBL_ERU;NULL
102;5;52;DAI;DAI;LBL_DAI;NULL
103;1;56;UF;UF;LBL_UF;NULL
103;1;84;MAGDIF;MAGDIF;LBL_MAGDIF;NULL
103;2;12;LUX;LUX;LBL_LUX;NULL
103;2;14;LUM;LUM;LBL_LUM;NULL
103;2;31;PHOT;PHOT;LBL_PHOT;NULL
103;2;85;DALI;DALI;LBL_DALI;NULL
103;2;2000;TUBE;TUBE;LBL_TUBE;NULL
104;1;9;VENT;VENT;LBL_VENTILADORES;NULL
104;1;19;CO;CO;LBL_CO;NULL
104;1;20;NO;NO;LBL_NO;NULL
104;1;21;OPAC;OPAC;LBL_OPAC;NULL
104;1;66;VANE;VANE;LBL_VANE;NULL
104;1;18;ANEM_INT;ANEM_INT;LBL_ANEM_INT;NULL
104;2;11;SOS;SOS;LBL_SOS;NULL
104;3;2;CAM;CAM;LBL_CAM;NULL
104;4;1;WS;WS;LBL_WS;NULL
104;5;15;INC_ZONE;INC_ZONE;LBL_INC_ZONE;NULL
104;6;56;UF;UF;LBL_UF;NULL
104;7;12;LUX;LUX;LBL_LUX;NULL
104;7;14;LUM;LUM;LBL_LUM;NULL
104;8;51;ETD;ETD;LBL_ETD;NULL
105;1;9;VENT;VENT;LBL_VENTILADORES;NULL
105;1;19;CO;CO;LBL_CO;NULL
105;1;20;NO;NO;LBL_NO;NULL
105;1;21;OPAC;OPAC;LBL_OPAC;NULL
105;1;66;VANE;VANE;LBL_VANE;NULL
105;1;18;ANEM_INT;ANEM_INT;LBL_ANEM_INT;NULL
105;2;11;SOS;SOS;LBL_SOS;NULL
105;3;2;CAM;CAM;LBL_CAM;NULL
105;4;1;WS;WS;LBL_WS;NULL
105;5;56;UF;UF;LBL_UF;NULL
105;6;12;LUX;LUX;LBL_LUX;NULL
105;6;14;LUM;LUM;LBL_LUM;NULL
106;1;71;PMV;PMV;LBL_PMV;NULL
106;1;13;SEM;SEM;LBL_SEM;NULL
106;1;8;BAR;BAR;LBL_BAR;NULL
106;2;2;CAMERA;CAMERA;LBL_CAMERA;NULL
106;3;1;WS;WS;LBL_WS;NULL
106;4;51;ETD;ETD;LBL_ETD;NULL
106;4;4;SECCION;SECCION;LBL_SECCION;NULL
107;1;71;PMV;PMV;LBL_PMV;NULL
107;1;13;SEM;SEM;LBL_SEM;NULL
107;1;8;BAR;BAR;LBL_BAR;NULL
107;2;2;CAMERA;CAMERA;LBL_CAMERA;NULL
107;3;1;WS;WS;LBL_WS;NULL
107;4;51;ETD;ETD;LBL_ETD;NULL
107;4;4;SECCION;SECCION;LBL_SECCION;NULL
107;5;66;VANE;VANE;LBL_VANE;NULL
108;1;33;TRAFO;TRAFO;LBL_TRAFO;NULL
108;1;56;UF;UF;LBL_UF;NULL
108;1;57;MAGDIF;MAGDIF;LBL_MAGDIF;NULL
108;1;65;SAI;SAI;LBL_SAI;NULL
108;1;70;CVM;CVM;LBL_CVM;NULL
108;1;92;ELECTRIC_PROT;ELECTRIC_PROT;LBL_ELECTRIC_PROT;NULL
108;2;75;GE;GE;LBL_GE;NULL
108;3;11;SOS;SOS;LBL_SOS;NULL
108;4;87;TANK;TANK;LBL_TANK;NULL
108;4;93;TRANSFER_GROUP;TRANSFER_GROUP;LBL_TRANSFER_GROUP;NULL
109;1;57;MAGDIF;MAGDIF;LBL_MAGDIF;NULL
110;1;33;TRAFO;TRAFO;LBL_TRAFO;NULL
110;1;56;UF;UF;LBL_UF;NULL
110;1;57;MAGDIF;MAGDIF;LBL_MAGDIF;NULL
110;1;65;SAI;SAI;LBL_SAI;NULL
110;1;70;CVM;CVM;LBL_CVM;NULL
110;1;92;ELECTRIC_PROT;ELECTRIC_PROT;LBL_ELECTRIC_PROT;NULL
110;2;75;GE;GE;LBL_GE;NULL
110;3;11;SOS;SOS;LBL_SOS;NULL
110;4;87;TANK;TANK;LBL_TANK;NULL
110;4;93;TRANSFER_GROUP;TRANSFER_GROUP;LBL_TRANSFER_GROUP;NULL
111;1;5;MEG_CTRL;MEG_CTRL;LBL_MEG_CTRL;NULL
111;1;16;MEG_ZONE;MEG_ZONE;LBL_MEG_ZONE;NULL
111;2;11;SOS;SOS;LBL_SOS;NULL
111;3;26;SWITCH;SWITCH;LBL_SWITCH;NULL
111;3;27;PLC;PLC;LBL_PLC;NULL
111;3;28;NAS;NAS;LBL_NAS;NULL
111;3;30;RADIO;RADIO;LBL_RADIO;NULL
111;4;74;ERU;ERU;LBL_ERU;NULL
111;5;52;DAI;DAI;LBL_DAI;NULL
112;1;94;CALL_SYSTEM;CALL_SYSTEM;LBL_CALL_SYSTEM;NULL
112;2;11;SOS;SOS;LBL_SOS;NULL
112;3;26;SWITCH;SWITCH;LBL_SWITCH;NULL
112;3;27;PLC;PLC;LBL_PLC;NULL
112;3;28;NAS;NAS;LBL_NAS;NULL
112;3;30;RADIO;RADIO;LBL_RADIO;NULL
112;4;74;ERU;ERU;LBL_ERU;NULL
112;5;52;DAI;DAI;LBL_DAI;NULL
113;1;33;TRAFO;TRAFO;LBL_TRAFO;NULL
113;1;56;UF;UF;LBL_UF;NULL
113;1;57;MAGDIF;MAGDIF;LBL_MAGDIF;NULL
113;1;65;SAI;SAI;LBL_SAI;NULL
113;1;70;CVM;CVM;LBL_CVM;NULL
113;1;92;ELECTRIC_PROT;ELECTRIC_PROT;LBL_ELECTRIC_PROT;NULL
113;2;75;GE;GE;LBL_GE;NULL
113;3;11;SOS;SOS;LBL_SOS;NULL
113;4;87;TANK;TANK;LBL_TANK;NULL
113;4;93;TRANSFER_GROUP;TRANSFER_GROUP;LBL_TRANSFER_GROUP;NULL
114;1;33;TRAFO;TRAFO;LBL_TRAFO;NULL
114;1;56;UF;UF;LBL_UF;NULL
114;1;57;MAGDIF;MAGDIF;LBL_MAGDIF;NULL
114;1;65;SAI;SAI;LBL_SAI;NULL
114;1;70;CVM;CVM;LBL_CVM;NULL
114;1;92;ELECTRIC_PROT;ELECTRIC_PROT;LBL_ELECTRIC_PROT;NULL
114;2;75;GE;GE;LBL_GE;NULL
114;3;11;SOS;SOS;LBL_SOS;NULL
114;4;87;TANK;TANK;LBL_TANK;NULL
114;4;93;TRANSFER_GROUP;TRANSFER_GROUP;LBL_TRANSFER_GROUP;NULL
115;1;33;TRAFO;TRAFO;LBL_TRAFO;NULL
115;1;56;UF;UF;LBL_UF;NULL
115;1;57;MAGDIF;MAGDIF;LBL_MAGDIF;NULL
115;1;65;SAI;SAI;LBL_SAI;NULL
115;1;70;CVM;CVM;LBL_CVM;NULL
115;1;92;ELECTRIC_PROT;ELECTRIC_PROT;LBL_ELECTRIC_PROT;NULL
115;2;75;GE;GE;LBL_GE;NULL
115;3;11;SOS;SOS;LBL_SOS;NULL
115;4;87;TANK;TANK;LBL_TANK;NULL
115;4;93;TRANSFER_GROUP;TRANSFER_GROUP;LBL_TRANSFER_GROUP;NULL
116;1;84;MAGDIF;MAGDIF;LBL_MAGDIF;NULL
116;2;12;LUX;LUX;LBL_LUX;NULL
116;2;14;LUM;LUM;LBL_LUM;NULL
116;2;31;PHOT;PHOT;LBL_PHOT;NULL
116;2;85;DALI;DALI;LBL_DALI;NULL
116;2;2000;TUBE;TUBE;LBL_TUBE;NULL
116;1;56;UF;UF;LBL_UF;NULL
118;1;57;MAGDIF;MAGDIF;LBL_MAGDIF;NULL
119;1;5;MEG_CTRL;MEG_CTRL;LBL_MEG_CTRL;NULL
119;1;16;MEG_ZONE;MEG_ZONE;LBL_MEG_ZONE;NULL
119;2;11;SOS;SOS;LBL_SOS;NULL
119;3;26;SWITCH;SWITCH;LBL_SWITCH;NULL
119;3;27;PLC;PLC;LBL_PLC;NULL
119;3;28;NAS;NAS;LBL_NAS;NULL
119;3;30;RADIO;RADIO;LBL_RADIO;NULL
119;4;74;ERU;ERU;LBL_ERU;NULL
119;5;52;DAI;DAI;LBL_DAI;NULL
120;1;57;MAGDIF;MAGDIF;LBL_MAGDIF;NULL
120;1;84;MAGDIF;MAGDIF;LBL_MAGDIF;NULL
121;1;57;MAGDIF;MAGDIF;LBL_MAGDIF;NULL
122;1;1;WS;WS;LBL_WS;NULL
122;2;2;CAMERA;CAMERA;LBL_CAMERA;NULL
122;3;4;SECCION;SECCION;LBL_SECCION;NULL
122;4;8;BAR;BAR;LBL_BAR;NULL
122;4;13;SEM;SEM;LBL_SEM;NULL
122;5;14;LUM;LUM;LBL_LUM;NULL
122;5;31;PHOT;PHOT;LBL_PHOT;NULL
122;4;53;SEM_2_GROUPS;SEM_2_GROUPS;LBL_SEM_2_GROUPS;NULL
122;6;66;VANE;VANE;LBL_VANE;NULL
122;4;71;PMV;PMV;LBL_PMV;NULL
122;7;89;GATE;GATE;LBL_GATE;NULL
123;1;57;MAGDIF;MAGDIF;LBL_MAGDIF;NULL
124;1;57;MAGDIF;MAGDIF;LBL_MAGDIF;NULL
125;1;57;MAGDIF;MAGDIF;LBL_MAGDIF;NULL
126;1;12;LUX;LUX;LBL_LUX;NULL
126;1;14;LUM;LUM;LBL_LUM;NULL
126;1;31;PHOT;PHOT;LBL_PHOT;NULL
126;2;56;UF;UF;LBL_UF;NULL
126;2;84;MAGDIF;MAGDIF;LBL_MAGDIF;NULL
126;1;85;DALI;DALI;LBL_DALI;NULL
126;1;2000;TUBE;TUBE;LBL_TUBE;NULL
127;1;12;LUX;LUX;LBL_LUX;NULL
127;1;14;LUM;LUM;LBL_LUM;NULL
127;1;31;PHOT;PHOT;LBL_PHOT;NULL
127;2;56;UF;UF;LBL_UF;NULL
127;2;84;MAGDIF;MAGDIF;LBL_MAGDIF;NULL
127;1;85;DALI;DALI;LBL_DALI;NULL
127;1;2000;TUBE;TUBE;LBL_TUBE;NULL
128;1;55;CT;CT;LBL_CT;NULL
128;1;75;GE;GE;LBL_GE;NULL
129;1;11;SOS;SOS;LBL_SOS;NULL
129;2;33;TRAFO;TRAFO;LBL_TRAFO;NULL
129;2;56;UF;UF;LBL_UF;NULL
129;2;57;MAGDIF;MAGDIF;LBL_MAGDIF;NULL
129;2;65;SAI;SAI;LBL_SAI;NULL
129;2;70;CVM;CVM;LBL_CVM;NULL
129;3;75;GE;GE;LBL_GE;NULL
129;4;93;TRANSFER_GROUP;TRANSFER_GROUP;LBL_TRANSFER_GROUP;NULL
129;4;87;TANK;TANK;LBL_TANK;NULL
130;1;11;SOS;SOS;LBL_SOS;NULL
130;2;58;PULS;PULS;LBL_PULS;NULL
130;2;59;DET_HUM;DET_HUM;LBL_DET_HUM;NULL
130;2;60;SIRENA;SIRENA;LBL_SIRENA;NULL
130;2;61;CENTRAL;CENTRAL;LBL_CENTRAL;NULL
130;3;22;VALV;VALV;LBL_VALV;NULL
130;3;23;BAT_PCI;BAT_PCI;LBL_BAT_PCI;NULL
130;3;86;PUMP;PUMP;LBL_PUMP;NULL
130;3;87;TANK;TANK;LBL_TANK;NULL
130;3;88;LEAK_WATER;LEAK_WATER;LBL_LEAK_WATER;NULL
130;4;15;INC_ZONE;INC_ZONE;LBL_INC_ZONE;NULL
130;4;29;FIBROL_CT;FIBROL_CT;LBL_FIBROL_CT;NULL
131;1;11;SOS;SOS;LBL_SOS;NULL
131;2;58;PULS;PULS;LBL_PULS;NULL
131;2;59;DET_HUM;DET_HUM;LBL_DET_HUM;NULL
131;2;60;SIRENA;SIRENA;LBL_SIRENA;NULL
131;2;61;CENTRAL;CENTRAL;LBL_CENTRAL;NULL
131;3;22;VALV;VALV;LBL_VALV;NULL
131;3;23;BAT_PCI;BAT_PCI;LBL_BAT_PCI;NULL
131;3;86;PUMP;PUMP;LBL_PUMP;NULL
131;3;87;TANK;TANK;LBL_TANK;NULL
131;3;88;LEAK_WATER;LEAK_WATER;LBL_LEAK_WATER;NULL
131;4;15;INC_ZONE;INC_ZONE;LBL_INC_ZONE;NULL
131;4;29;FIBROL_CT;FIBROL_CT;LBL_FIBROL_CT;NULL
132;1;31;PHOT;PHOT;LBL_PHOT;NULL
132;2;56;UF;UF;LBL_UF;NULL
132;2;84;MAGDIF;MAGDIF;LBL_MAGDIF;NULL
132;1;2000;TUBE;TUBE;LBL_TUBE;NULL
133;1;71;PMV;PMV;LBL_PMV;NULL
134;1;5;MEG_CTRL;MEG_CTRL;LBL_MEG_CTRL;NULL
134;1;16;MEG_ZONE;MEG_ZONE;LBL_MEG_ZONE;NULL
134;2;11;SOS;SOS;LBL_SOS;NULL
134;3;26;SWITCH;SWITCH;LBL_SWITCH;NULL
134;3;27;PLC;PLC;LBL_PLC;NULL
134;3;28;NAS;NAS;LBL_NAS;NULL
134;3;30;RADIO;RADIO;LBL_RADIO;NULL
134;4;74;ERU;ERU;LBL_ERU;NULL
134;5;52;DAI;DAI;LBL_DAI;NULL
135;1;57;MAGDIF;MAGDIF;LBL_MAGDIF;NULL
136;1;12;LUX;LUX;LBL_LUX;NULL
136;1;14;LUM;LUM;LBL_LUM;NULL
136;1;31;PHOT;PHOT;LBL_PHOT;NULL
136;2;56;UF;UF;LBL_UF;NULL
136;2;84;MAGDIF;MAGDIF;LBL_MAGDIF;NULL
136;1;85;DALI;DALI;LBL_DALI;NULL
136;1;2000;TUBE;TUBE;LBL_TUBE;NULL
137;1;11;SOS;SOS;LBL_SOS;NULL
137;2;58;PULS;PULS;LBL_PULS;NULL
137;2;59;DET_HUM;DET_HUM;LBL_DET_HUM;NULL
137;2;60;SIRENA;SIRENA;LBL_SIRENA;NULL
137;2;61;CENTRAL;CENTRAL;LBL_CENTRAL;NULL
137;3;22;VALV;VALV;LBL_VALV;NULL
137;3;23;BAT_PCI;BAT_PCI;LBL_BAT_PCI;NULL
137;3;86;PUMP;PUMP;LBL_PUMP;NULL
137;3;87;TANK;TANK;LBL_TANK;NULL
137;3;88;LEAK_WATER;LEAK_WATER;LBL_LEAK_WATER;NULL
137;4;15;INC_ZONE;INC_ZONE;LBL_INC_ZONE;NULL
137;4;29;FIBROL_CT;FIBROL_CT;LBL_FIBROL_CT;NULL
138;1;11;SOS;SOS;LBL_SOS;NULL
138;2;58;PULS;PULS;LBL_PULS;NULL
138;2;59;DET_HUM;DET_HUM;LBL_DET_HUM;NULL
138;2;60;SIRENA;SIRENA;LBL_SIRENA;NULL
138;2;61;CENTRAL;CENTRAL;LBL_CENTRAL;NULL
138;3;22;VALV;VALV;LBL_VALV;NULL
138;3;23;BAT_PCI;BAT_PCI;LBL_BAT_PCI;NULL
138;3;86;PUMP;PUMP;LBL_PUMP;NULL
138;3;87;TANK;TANK;LBL_TANK;NULL
138;3;88;LEAK_WATER;LEAK_WATER;LBL_LEAK_WATER;NULL
138;4;15;INC_ZONE;INC_ZONE;LBL_INC_ZONE;NULL
138;4;29;FIBROL_CT;FIBROL_CT;LBL_FIBROL_CT;NULL
139;1;9;VENT;VENT;LBL_VENTILADORES;NULL
139;1;19;CO;CO;LBL_CO;NULL
139;1;20;NO;NO;LBL_NO;NULL
139;1;21;OPAC;OPAC;LBL_OPAC;NULL
139;1;66;VANE;VANE;LBL_VANE;NULL
139;1;18;ANEM_INT;ANEM_INT;LBL_ANEM_INT;NULL
139;2;11;SOS;SOS;LBL_SOS;NULL
139;3;2;CAM;CAM;LBL_CAM;NULL
139;4;1;WS;WS;LBL_WS;NULL
139;5;56;UF;UF;LBL_UF;NULL
139;6;12;LUX;LUX;LBL_LUX;NULL
139;6;14;LUM;LUM;LBL_LUM;NULL
140;1;11;SOS;SOS;LBL_SOS;NULL
140;2;58;PULS;PULS;LBL_PULS;NULL
140;2;59;DET_HUM;DET_HUM;LBL_DET_HUM;NULL
140;2;60;SIRENA;SIRENA;LBL_SIRENA;NULL
140;2;61;CENTRAL;CENTRAL;LBL_CENTRAL;NULL
140;3;22;VALV;VALV;LBL_VALV;NULL
140;3;23;BAT_PCI;BAT_PCI;LBL_BAT_PCI;NULL
140;3;86;PUMP;PUMP;LBL_PUMP;NULL
140;3;87;TANK;TANK;LBL_TANK;NULL
140;3;88;LEAK_WATER;LEAK_WATER;LBL_LEAK_WATER;NULL
140;4;15;INC_ZONE;INC_ZONE;LBL_INC_ZONE;NULL
140;4;29;FIBROL_CT;FIBROL_CT;LBL_FIBROL_CT;NULL
141;1;11;SOS;SOS;LBL_SOS;NULL
141;2;58;PULS;PULS;LBL_PULS;NULL
141;2;59;DET_HUM;DET_HUM;LBL_DET_HUM;NULL
141;2;60;SIRENA;SIRENA;LBL_SIRENA;NULL
141;2;61;CENTRAL;CENTRAL;LBL_CENTRAL;NULL
141;3;22;VALV;VALV;LBL_VALV;NULL
141;3;23;BAT_PCI;BAT_PCI;LBL_BAT_PCI;NULL
141;3;86;PUMP;PUMP;LBL_PUMP;NULL
141;3;87;TANK;TANK;LBL_TANK;NULL
141;3;88;LEAK_WATER;LEAK_WATER;LBL_LEAK_WATER;NULL
141;4;15;INC_ZONE;INC_ZONE;LBL_INC_ZONE;NULL
141;4;29;FIBROL_CT;FIBROL_CT;LBL_FIBROL_CT;NULL
142;1;11;SOS;SOS;LBL_SOS;NULL
142;2;58;PULS;PULS;LBL_PULS;NULL
142;2;59;DET_HUM;DET_HUM;LBL_DET_HUM;NULL
142;2;60;SIRENA;SIRENA;LBL_SIRENA;NULL
