device_name;session_uid;url_publisher;PLC_name;host;port(i);offset_state(i);read_permission;write_permission
NG-MAGDIF-AE7-SM;NG-MAGDIF-AE7-SM;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;NG-PLC-CGBT;192.168.17.49;502;34;monitor;
NG-MAGDIF-AA9-SM;NG-MAGDIF-AA9-SM;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;NG-PLC-CGBT;192.168.17.49;502;36;monitor;
NG-MAGDIF-A15-SC;NG-MAGDIF-A15-SC;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;NG-PLC-CGBT;192.168.17.49;502;42;monitor;
NG-MAGDIF-A16-SM;NG-MAGDIF-A16-SM;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;NG-PLC-CGBT;192.168.17.49;502;44;monitor;
NG-VENT-INT-VF1-CA;NG-VENT-INT-VF1-CA;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;NG-PLC-CGBT;192.168.17.49;502;50;monitor;
NG-VENT-INT-VF2-CA;NG-VENT-INT-VF2-CA;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;NG-PLC-CGBT;192.168.17.49;502;54;monitor;
NG-VENT-INT-VF3-CA;NG-VENT-INT-VF3-CA;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;NG-PLC-CGBT;192.168.17.49;502;58;monitor;
NG-VENT-INT-VF4-CA;NG-VENT-INT-VF4-CA;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;NG-PLC-CGBT;192.168.17.49;502;62;monitor;
NG-VENT-INT-VF5-CA;NG-VENT-INT-VF5-CA;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;NG-PLC-CGBT;192.168.17.49;502;66;monitor;
NG-VENT-INT-VF6-CA;NG-VENT-INT-VF6-CA;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;NG-PLC-CGBT;192.168.17.49;502;70;monitor;
NG-VENT-INT-VF7-CA;NG-VENT-INT-VF7-CA;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;NG-PLC-CGBT;192.168.17.49;502;74;monitor;
NG-VENT-INT-VF8-CA;NG-VENT-INT-VF8-CA;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;NG-PLC-CGBT;192.168.17.49;502;78;monitor;
NG-INT-CSV;NG-INT-CSV;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;NG-PLC-CGBT;192.168.17.49;502;82;monitor;
NG-MAGDIF-MAN-CSV;NG-MAGDIF-MAN-CSV;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;NG-PLC-CGBT;192.168.17.49;502;83;monitor;
NG-MADGIF-RCALD-CA;NG-MADGIF-RCALD-CA;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;NG-PLC-CGBT;192.168.17.49;502;84;monitor;
NG-MADGIF-RCALD-MA;NG-MADGIF-RCALD-MA;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;NG-PLC-CGBT;192.168.17.49;502;85;monitor;
NG-VENT-INT-VF2-MA;NG-VENT-INT-VF2-MA;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;NG-PLC-CGBT;192.168.17.49;502;86;monitor;
NG-VENT-INT-VF1-MA;NG-VENT-INT-VF1-MA;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;NG-PLC-CGBT;192.168.17.49;502;90;monitor;
NG-VENT-INT-VF3-MA;NG-VENT-INT-VF3-MA;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;NG-PLC-CGBT;192.168.17.49;502;94;monitor;
NG-VENT-INT-VF6-MA;NG-VENT-INT-VF6-MA;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;NG-PLC-CGBT;192.168.17.49;502;98;monitor;
NG-VENT-INT-VF5-MA;NG-VENT-INT-VF5-MA;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;NG-PLC-CGBT;192.168.17.49;502;102;monitor;
NG-VENT-INT-VF4-MA;NG-VENT-INT-VF4-MA;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;NG-PLC-CGBT;192.168.17.49;502;106;monitor;
NG-MAGDIF-MAN-ITS-2;NG-MAGDIF-MAN-ITS-2;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;NG-PLC-CT-BC;192.168.17.10;502;1;monitor;
NG-MAGDIF-CS-ITS-2;NG-MAGDIF-CS-ITS-2;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;NG-PLC-CT-BC;192.168.17.10;502;6;monitor;
NG-MAGDIF-CF2-ITS-2;NG-MAGDIF-CF2-ITS-2;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;NG-PLC-CT-BC;192.168.17.10;502;7;monitor;
NG-MAGDIF-CF3-ITS-2;NG-MAGDIF-CF3-ITS-2;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;NG-PLC-CT-BC;192.168.17.10;502;8;monitor;
NG-MAGDIF-CF4-ITS-2;NG-MAGDIF-CF4-ITS-2;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;NG-PLC-CT-BC;192.168.17.10;502;9;monitor;
NG-MAGDIF-CF5-ITS-2;NG-MAGDIF-CF5-ITS-2;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;NG-PLC-CT-BC;192.168.17.10;502;11;monitor;
NG-MAGDIF-BF14.10-ITS-2;NG-MAGDIF-BF14.10-ITS-2;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;NG-PLC-CT-BC;192.168.17.10;502;13;monitor;
NG-MAGDIF-BF13.10-ITS-2;NG-MAGDIF-BF13.10-ITS-2;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;NG-PLC-CT-BC;192.168.17.10;502;12;monitor;
NG-MAGDIF-SMF-BC-ITS-2;NG-MAGDIF-SMF-BC-ITS-2;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;NG-PLC-CT-BC;192.168.17.10;502;14;monitor;
NG-MAGDIF-CF6-ITS-2;NG-MAGDIF-CF6-ITS-2;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;NG-PLC-CT-BC;192.168.17.10;502;15;monitor;
NG-CONT-CF4-ITS-2;NG-CONT-CF4-ITS-2;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;NG-PLC-CT-BC;192.168.17.10;502;10;monitor;
NG-MAG-CSG;NG-MAG-CSG;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;NG-PLCG1-CA;192.168.17.46;502;2;monitor;
NG-MAGDIF-GA1-CSG;NG-MAGDIF-GA1-CSG;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;NG-PLCG1-CA;192.168.17.46;502;4;monitor;
NG-MAGDIF-GA2-CSG;NG-MAGDIF-GA2-CSG;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;NG-PLCG1-CA;192.168.17.46;502;6;monitor;
NG-MAGDIF-GE1-CSG;NG-MAGDIF-GE1-CSG;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;NG-PLCG1-CA;192.168.17.46;502;8;monitor;
NG-MAGDIF-GF5-CSG;NG-MAGDIF-GF5-CSG;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;NG-PLCG1-CA;192.168.17.46;502;12;monitor;
NG-MAGDIF-GF6-CSG;NG-MAGDIF-GF6-CSG;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;NG-PLCG1-CA;192.168.17.46;502;13;monitor;
NG-MAGDIF-GF9-CSG;NG-MAGDIF-GF9-CSG;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;NG-PLCG1-CA;192.168.17.46;502;14;monitor;
NG-MAGDIF-CIR-PRES-CSG;NG-MAGDIF-CIR-PRES-CSG;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;NG-PLCG1-CA;192.168.17.46;502;16;monitor;
NG-INT-CGBT;NG-INT-CGBT;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;NG-PLC-CGBT;192.168.17.49;502;122;monitor;
NG-CONT-CONM-RED-CGBT;NG-CONT-CONM-RED-CGBT;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;NG-PLC-CGBT;192.168.17.49;502;110;monitor;
NG-CONT-CONM-GRUPO-CGBT;NG-CONT-CONM-GRUPO-CGBT;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;NG-PLC-CGBT;192.168.17.49;502;111;monitor;
NG-MAGDIF-SER-AUX-GE-CGBT;NG-MAGDIF-SER-AUX-GE-CGBT;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;NG-PLC-CGBT;192.168.17.49;502;126;monitor;
NG-INT-CSA-RED-CGBT;NG-INT-CSA-RED-CGBT;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;NG-PLC-CGBT;192.168.17.49;502;123;monitor;
NG-MAGDIF-CS4;NG-MAGDIF-CS4;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;NG-PLC-CGBT;192.168.17.49;502;127;monitor;
NG-INT-BAT-COND-CGBT;NG-INT-BAT-COND-CGBT;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;NG-PLC-CGBT;192.168.17.49;502;128;monitor;
NG-MAGDIF-CS17;NG-MAGDIF-CS17;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;NG-PLC-CGBT;192.168.17.49;502;112;monitor;
NG-INT-CSV-CGBT;NG-INT-CSV-CGBT;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;NG-PLC-CGBT;192.168.17.49;502;115;monitor;
NG-INT-CS-SAI-CGBT;NG-INT-CS-SAI-CGBT;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;NG-PLC-CGBT;192.168.17.49;502;118;monitor;
NG-INT-CS-PCI-CGBT;NG-INT-CS-PCI-CGBT;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;NG-PLC-CGBT;192.168.17.49;502;119;monitor;
NG-MAGDIF-CS-BT-CGBT;NG-MAGDIF-CS-BT-CGBT;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;NG-PLC-CGBT;192.168.17.49;502;124;monitor;
NG-MAGDIF-CS-BT;NG-MAGDIF-CS-BT;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;NG-PLC-CGBT;192.168.17.49;502;129;monitor;
NG-MAG-A1-BT;NG-MAG-A1-BT;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;NG-PLC-CGBT;192.168.17.49;502;130;monitor;
NG-MAG-E1-BT;NG-MAG-E1-BT;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;NG-PLC-CGBT;192.168.17.49;502;131;monitor;
NG-MAG-F1-BT;NG-MAG-F1-BT;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;NG-PLC-CGBT;192.168.17.49;502;132;monitor;
NG-MAG-F2-BT;NG-MAG-F2-BT;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;NG-PLC-CGBT;192.168.17.49;502;133;monitor;
NG-INT-CS-SAI;NG-INT-CS-SAI;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;NG-PLCL-BM;192.168.17.48;502;38;monitor;
NG-MAGDIF-CSA-SAI-CS-SAI;NG-MAGDIF-CSA-SAI-CS-SAI;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;NG-PLCL-BM;192.168.17.48;502;41;monitor;
NG-MAGDIF-ITS-1-SAI;NG-MAGDIF-ITS-1-SAI;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;NG-PLCL-BM;192.168.17.48;502;42;monitor;
NG-MAGDIF-CS-ITS-SAI;NG-MAGDIF-CS-ITS-SAI;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;NG-PLCL-BM;192.168.17.48;502;39;monitor;
NG-MAGDIF-CS-PCI-SAI;NG-MAGDIF-CS-PCI-SAI;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;NG-PLCL-BM;192.168.17.48;502;40;monitor;
NG-MAGDIF-CSG-SAI;NG-MAGDIF-CSG-SAI;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;NG-PLCL-BM;192.168.17.48;502;72;monitor;
NG-MAGDIF-ITS-2-SAI;NG-MAGDIF-ITS-2-SAI;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;NG-PLCL-BM;192.168.17.48;502;71;monitor;
NG-MAG-ITS-1;NG-MAG-ITS-1;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;NG-PLCL-BM;192.168.17.48;502;0;monitor;
NG-MAGDIF-MAN-ITS-1;NG-MAGDIF-MAN-ITS-1;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;NG-PLCL-BM;192.168.17.48;502;1;monitor;
NG-MAGDIF-BF10-ITS-1;NG-MAGDIF-BF10-ITS-1;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;NG-PLCL-BM;192.168.17.48;502;2;monitor;
NG-MAGDIF-BF11-ITS-1;NG-MAGDIF-BF11-ITS-1;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;NG-PLCL-BM;192.168.17.48;502;3;monitor;
NG-MAGDIF-MAN-CT;NG-MAGDIF-MAN-CT;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;NG-PLCL-BM;192.168.17.48;502;4;monitor;
NG-MAGDIF-BF12-ITS-1;NG-MAGDIF-BF12-ITS-1;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;NG-PLCL-BM;192.168.17.48;502;5;monitor;
NG-MAGDIF-BF13.1-ITS-1;NG-MAGDIF-BF13.1-ITS-1;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;NG-PLCL-BM;192.168.17.48;502;6;monitor;
NG-MAGDIF-BF13.2-ITS-1;NG-MAGDIF-BF13.2-ITS-1;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;NG-PLCL-BM;192.168.17.48;502;7;monitor;
NG-MAGDIF-BF13.3-ITS-1;NG-MAGDIF-BF13.3-ITS-1;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;NG-PLCL-BM;192.168.17.48;502;8;monitor;
NG-MAGDIF-BF13.4-ITS-1;NG-MAGDIF-BF13.4-ITS-1;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;NG-PLCL-BM;192.168.17.48;502;9;monitor;
NG-MAGDIF-BF13.5-ITS-1;NG-MAGDIF-BF13.5-ITS-1;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;NG-PLCL-BM;192.168.17.48;502;10;monitor;
NG-MAGDIF-BF13.6-ITS-1;NG-MAGDIF-BF13.6-ITS-1;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;NG-PLCL-BM;192.168.17.48;502;11;monitor;
NG-MAGDIF-BF13.7-ITS-1;NG-MAGDIF-BF13.7-ITS-1;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;NG-PLCL-BM;192.168.17.48;502;12;monitor;
NG-MAGDIF-BF13.8-ITS-1;NG-MAGDIF-BF13.8-ITS-1;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;NG-PLCL-BM;192.168.17.48;502;13;monitor;
NG-MAGDIF-BF13.9-ITS-1;NG-MAGDIF-BF13.9-ITS-1;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;NG-PLCL-BM;192.168.17.48;502;14;monitor;
NG-MAGDIF-SMF-SC-ITS-1;NG-MAGDIF-SMF-SC-ITS-1;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;NG-PLCL-BM;192.168.17.48;502;15;monitor;
NG-MAGDIF-BF14.1-ITS-1;NG-MAGDIF-BF14.1-ITS-1;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;NG-PLCL-BM;192.168.17.48;502;16;monitor;
NG-MAGDIF-BF14.2-ITS-1;NG-MAGDIF-BF14.2-ITS-1;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;NG-PLCL-BM;192.168.17.48;502;17;monitor;
NG-MAGDIF-BF14.3-ITS-1;NG-MAGDIF-BF14.3-ITS-1;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;NG-PLCL-BM;192.168.17.48;502;18;monitor;
NG-MAGDIF-BF14.4-ITS-1;NG-MAGDIF-BF14.4-ITS-1;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;NG-PLCL-BM;192.168.17.48;502;19;monitor;
NG-MAGDIF-BF14.5-ITS-1;NG-MAGDIF-BF14.5-ITS-1;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;NG-PLCL-BM;192.168.17.48;502;20;monitor;
NG-MAGDIF-BF14.6-ITS-1;NG-MAGDIF-BF14.6-ITS-1;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;NG-PLCL-BM;192.168.17.48;502;21;monitor;
NG-MAGDIF-BF14.7-ITS-1;NG-MAGDIF-BF14.7-ITS-1;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;NG-PLCL-BM;192.168.17.48;502;22;monitor;
NG-MAGDIF-BF14.8-ITS-1;NG-MAGDIF-BF14.8-ITS-1;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;NG-PLCL-BM;192.168.17.48;502;23;monitor;
NG-MAGDIF-BF14.9-ITS-1;NG-MAGDIF-BF14.9-ITS-1;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;NG-PLCL-BM;192.168.17.48;502;24;monitor;
NG-MAGDIF-SMF-SM-ITS-1;NG-MAGDIF-SMF-SM-ITS-1;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;NG-PLCL-BM;192.168.17.48;502;25;monitor;
NG-MAGDIF-BF15-ITS-1;NG-MAGDIF-BF15-ITS-1;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;NG-PLCL-BM;192.168.17.48;502;26;monitor;
NG-MAGDIF-CGBT-ITS-1;NG-MAGDIF-CGBT-ITS-1;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;NG-PLCL-BM;192.168.17.48;502;29;monitor;
NG-MAGDIF-BF18-ITS-1;NG-MAGDIF-BF18-ITS-1;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;NG-PLCL-BM;192.168.17.48;502;30;monitor;
NG-MAGDIF-OP-MOVISTAR;NG-MAGDIF-OP-MOVISTAR;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;NG-PLCL-BM;192.168.17.48;502;32;monitor;
NG-MAGDIF-SMF-BM-ITS-1;NG-MAGDIF-SMF-BM-ITS-1;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;NG-PLCL-BM;192.168.17.48;502;34;monitor;
NG-MAGDIF-BF19-ITS-1;NG-MAGDIF-BF19-ITS-1;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;NG-PLCL-BM;192.168.17.48;502;35;monitor;
NG-MAGDIF-BF20-ITS-1;NG-MAGDIF-BF20-ITS-1;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;NG-PLCL-BM;192.168.17.48;502;36;monitor;
NG-MAGDIF-LAZO;NG-MAGDIF-LAZO;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;NG-PLCL-BM;192.168.17.48;502;37;monitor;
NG-CONT-BF15-ITS-1;NG-CONT-BF15-ITS-1;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;NG-PLCL-BM;192.168.17.48;502;27;monitor;
NG-MAGDIF-CS-ITS;NG-MAGDIF-CS-ITS;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;NG-PLC-CT-BC;192.168.17.10;502;17;monitor;
NG-MAG-A1-ITS;NG-MAG-A1-ITS;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;NG-PLC-CT-BC;192.168.17.10;502;18;monitor;
NG-MAG-E1-ITS;NG-MAG-E1-ITS;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;NG-PLC-CT-BC;192.168.17.10;502;19;monitor;
NG-MAG-F1-ITS;NG-MAG-F1-ITS;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;NG-PLC-CT-BC;192.168.17.10;502;20;monitor;
NG-MAG-F2-ITS;NG-MAG-F2-ITS;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;NG-PLC-CT-BC;192.168.17.10;502;21;monitor;
NG-MAGDIF-BF16-ITS-1;NG-MAGDIF-BF16-ITS-1;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;NG-PLCL-BM;192.168.17.48;502;29;monitor;
NG-MAGDIF-OP-VODAFONE;NG-MAGDIF-OP-VODAFONE;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;NG-PLCL-BM;192.168.17.48;502;31;monitor;
NG-MAGDIF-ANILLO;NG-MAGDIF-ANILLO;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;NG-PLC-CT-BC;192.168.17.10;502;16;monitor;
NG-EKOR-RPG-UCT-BM;NG-EKOR-RPG-UCT-BM;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;NG-PLC-CGBT;192.168.17.49;502;136;monitor;
