device_name;session_uid;url_publisher;PLC_name;host;port(i);offset_state(i);read_permission;write_permission
COR-MAGDIF-BF33-ITS1-A;COR-MAGDIF-BF33-ITS1-A;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;COR-PLCL-BC;192.168.15.10;502;42;monitor;
COR-MAGDIF-BF34-ITS1-A;COR-MAGDIF-BF34-ITS1-A;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;COR-PLCL-BC;192.168.15.10;502;43;monitor;
COR-MAGDIF-BF36-ITS1-A;COR-MAGDIF-BF36-ITS1-A;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;COR-PLCL-BC;192.168.15.10;502;45;monitor;
COR-MAGDIF-DET-LAZO-ITS1-A;COR-MAGDIF-DET-LAZO-ITS1-A;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;COR-PLCL-BC;192.168.15.10;502;51;monitor;
COR-INT-CS-ITS1-B;COR-INT-CS-ITS1-B;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;COR-PLCL-BM;192.168.15.56;502;16;monitor;
COR-MAGDIF-MAN-CS-ITS1-B;COR-MAGDIF-MAN-CS-ITS1-B;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;COR-PLCL-BM;192.168.15.56;502;17;monitor;
COR-MAGDIF-BF10-ITS1-B;COR-MAGDIF-BF10-ITS1-B;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;COR-PLCL-BM;192.168.15.56;502;18;monitor;
COR-MAGDIF-BF11-ITS1-B;COR-MAGDIF-BF11-ITS1-B;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;COR-PLCL-BM;192.168.15.56;502;19;monitor;
COR-MAGDIF-BF13.1-ITS1-B;COR-MAGDIF-BF13.1-ITS1-B;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;COR-PLCL-BM;192.168.15.56;502;21;monitor;
COR-MAGDIF-BF13.2-ITS1-B;COR-MAGDIF-BF13.2-ITS1-B;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;COR-PLCL-BM;192.168.15.56;502;22;monitor;
COR-MAGDIF-BF14.1-ITS1-B;COR-MAGDIF-BF14.1-ITS1-B;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;COR-PLCL-BM;192.168.15.56;502;23;monitor;
COR-MAGDIF-BF14.2-ITS1-B;COR-MAGDIF-BF14.2-ITS1-B;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;COR-PLCL-BM;192.168.15.56;502;24;monitor;
COR-MAGDIF-BF15-ITS1-B;COR-MAGDIF-BF15-ITS1-B;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;COR-PLCL-BM;192.168.15.56;502;25;monitor;
COR-CONT-BF15-ITS1-B;COR-CONT-BF15-ITS1-B;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;COR-PLCL-BM;192.168.15.56;502;26;monitor;
COR-MAGDIF-BF19-ITS1-B;COR-MAGDIF-BF19-ITS1-B;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;COR-PLCL-BM;192.168.15.56;502;28;monitor;
COR-MAGDIF-BF20-ITS1-B;COR-MAGDIF-BF20-ITS1-B;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;COR-PLCL-BM;192.168.15.56;502;29;monitor;
COR-MAGDIF-BF21-ITS1-B;COR-MAGDIF-BF21-ITS1-B;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;COR-PLCL-BM;192.168.15.56;502;30;monitor;
COR-MAGDIF-BF22-ITS1-B;COR-MAGDIF-BF22-ITS1-B;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;COR-PLCL-BM;192.168.15.56;502;31;monitor;
COR-MAGDIF-BF23-ITS1-B;COR-MAGDIF-BF23-ITS1-B;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;COR-PLCL-BM;192.168.15.56;502;32;monitor;
COR-MAGDIF-BF24-ITS1-B;COR-MAGDIF-BF24-ITS1-B;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;COR-PLCL-BM;192.168.15.56;502;33;monitor;
COR-MAGDIF-BF25-ITS1-B;COR-MAGDIF-BF25-ITS1-B;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;COR-PLCL-BM;192.168.15.56;502;34;monitor;
COR-MAGDIF-BF26-ITS1-B;COR-MAGDIF-BF26-ITS1-B;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;COR-PLCL-BM;192.168.15.56;502;35;monitor;
COR-MAGDIF-BF27-ITS1-B;COR-MAGDIF-BF27-ITS1-B;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;COR-PLCL-BM;192.168.15.56;502;36;monitor;
COR-MAGDIF-CGBT-ITS1-B;COR-MAGDIF-CGBT-ITS1-B;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;COR-PLCL-BM;192.168.15.56;502;37;monitor;
COR-MAGDIF-BF29-ITS1-B;COR-MAGDIF-BF29-ITS1-B;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;COR-PLCL-BM;192.168.15.56;502;38;monitor;
COR-MAGDIF-BF30-ITS1-B;COR-MAGDIF-BF30-ITS1-B;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;COR-PLCL-BM;192.168.15.56;502;39;monitor;
COR-MAGDIF-BF31-ITS1-B;COR-MAGDIF-BF31-ITS1-B;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;COR-PLCL-BM;192.168.15.56;502;40;monitor;
COR-MAGDIF-BF33-ITS1-B;COR-MAGDIF-BF33-ITS1-B;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;COR-PLCL-BM;192.168.15.56;502;42;monitor;
COR-MAGDIF-BF34-ITS1-B;COR-MAGDIF-BF34-ITS1-B;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;COR-PLCL-BM;192.168.15.56;502;43;monitor;
COR-MAGDIF-BF35-ITS1-B;COR-MAGDIF-BF35-ITS1-B;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;COR-PLCL-BM;192.168.15.56;502;44;monitor;
COR-MAGDIF-BF36-ITS1-B;COR-MAGDIF-BF36-ITS1-B;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;COR-PLCL-BM;192.168.15.56;502;45;monitor;
COR-MAGDIF-DET-LAZO-ITS1-B;COR-MAGDIF-DET-LAZO-ITS1-B;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;COR-PLCL-BM;192.168.15.56;502;50;monitor;
COR-INT-CS-SAI-A;COR-INT-CS-SAI-A;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;COR-PLCL-BC;192.168.15.10;502;52;monitor;
COR-MAGDIF-CSA-CS-SAI-A;COR-MAGDIF-CSA-CS-SAI-A;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;COR-PLCL-BC;192.168.15.10;502;53;monitor;
COR-MAGDIF-ITS1-SAI-A;COR-MAGDIF-ITS1-SAI-A;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;COR-PLCL-BC;192.168.15.10;502;54;monitor;
COR-MAGDIF-CSG-1-SAI-A;COR-MAGDIF-CSG-1-SAI-A;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;COR-PLCL-BC;192.168.15.10;502;55;monitor;
COR-MAGDIF-CSG-2-SAI-A;COR-MAGDIF-CSG-2-SAI-A;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;COR-PLCL-BC;192.168.15.10;502;56;monitor;
COR-MAGDIF-ITS-SAI-A;COR-MAGDIF-ITS-SAI-A;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;COR-PLCL-BC;192.168.15.10;502;57;monitor;
COR-MAGDIF-PCI-SAI-A;COR-MAGDIF-PCI-SAI-A;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;COR-PLCL-BC;192.168.15.10;502;58;monitor;
COR-MAGDIF-CS-BT-A;COR-MAGDIF-CS-BT-A;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;COR-PLC-CGBT-BC;192.168.15.11;502;97;monitor;
COR-MAG-A1-BT-A;COR-MAG-A1-BT-A;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;COR-PLC-CGBT-BC;192.168.15.11;502;98;monitor;
COR-MAG-E1-BT-A;COR-MAG-E1-BT-A;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;COR-PLC-CGBT-BC;192.168.15.11;502;99;monitor;
COR-MAG-F1-BT-A;COR-MAG-F1-BT-A;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;COR-PLC-CGBT-BC;192.168.15.11;502;100;monitor;
COR-MAG-F2-BT-A;COR-MAG-F2-BT-A;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;COR-PLC-CGBT-BC;192.168.15.11;502;101;monitor;
COR-INT-CS-SAI-B;COR-INT-CS-SAI-B;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;COR-PLCL-BM;192.168.15.56;502;51;monitor;
COR-MAGDIF-CSA-SAI-CS-SAI-B;COR-MAGDIF-CSA-SAI-CS-SAI-B;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;COR-PLCL-BM;192.168.15.56;502;52;monitor;
COR-MAGDIF-ITS1-SAI-B;COR-MAGDIF-ITS1-SAI-B;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;COR-PLCL-BM;192.168.15.56;502;53;monitor;
COR-MAGDIF-CSG-3-SAI-B;COR-MAGDIF-CSG-3-SAI-B;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;COR-PLCL-BM;192.168.15.56;502;54;monitor;
COR-MAGDIF-ITS-SAI-B;COR-MAGDIF-ITS-SAI-B;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;COR-PLCL-BM;192.168.15.56;502;55;monitor;
COR-MAGDIF-CS-BT-B;COR-MAGDIF-CS-BT-B;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;COR-PLC-CGBT-BM;192.168.15.57;502;97;monitor;
COR-MAG-A1-BT-B;COR-MAG-A1-BT-B;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;COR-PLC-CGBT-BM;192.168.15.57;502;98;monitor;
COR-MAG-E1-BT-B;COR-MAG-E1-BT-B;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;COR-PLC-CGBT-BM;192.168.15.57;502;99;monitor;
COR-MAG-F1-BT-B;COR-MAG-F1-BT-B;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;COR-PLC-CGBT-BM;192.168.15.57;502;100;monitor;
COR-MAG-F2-BT-B;COR-MAG-F2-BT-B;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;COR-PLC-CGBT-BM;192.168.15.57;502;101;monitor;
COR-MAGDIF-CS-ITS-A;COR-MAGDIF-CS-ITS-A;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;COR-PLCL-BC;192.168.15.10;502;11;monitor;
COR-MAG-A1-ITS-A;COR-MAG-A1-ITS-A;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;COR-PLCL-BC;192.168.15.10;502;12;monitor;
COR-MAG-E1-ITS-A;COR-MAG-E1-ITS-A;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;COR-PLCL-BC;192.168.15.10;502;13;monitor;
COR-MAG-F1-ITS-A;COR-MAG-F1-ITS-A;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;COR-PLCL-BC;192.168.15.10;502;14;monitor;
COR-MAG-F2-ITS-A;COR-MAG-F2-ITS-A;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;COR-PLCL-BC;192.168.15.10;502;15;monitor;
COR-MAGDIF-CS-ITS-B;COR-MAGDIF-CS-ITS-B;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;COR-PLCL-BM;192.168.15.56;502;11;monitor;
COR-MAG-A1-ITS-B;COR-MAG-A1-ITS-B;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;COR-PLCL-BM;192.168.15.56;502;12;monitor;
COR-MAG-E1-ITS-B;COR-MAG-E1-ITS-B;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;COR-PLCL-BM;192.168.15.56;502;13;monitor;
COR-MAG-F1-ITS-B;COR-MAG-F1-ITS-B;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;COR-PLCL-BM;192.168.15.56;502;14;monitor;
COR-MAG-F2-ITS-B;COR-MAG-F2-ITS-B;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;COR-PLCL-BM;192.168.15.56;502;15;monitor;
COR-EKOR-RPG-UCT-BM;COR-EKOR-RPG-UCT-BM;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;COR-PLC-CGBT-BM;192.168.15.57;502;106;monitor;
COR-EKOR-RPG-UCT-BC;COR-EKOR-RPG-UCT-BC;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;COR-PLC-CGBT-BC;192.168.15.11;502;106;monitor;
COR-EKOR-RPG-UCT-SECC;COR-EKOR-RPG-UCT-SECC;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;COR-PLC-CGBT-BM;192.168.15.57;502;108;monitor;
COR-INT-MT-CGBT-A;COR-INT-MT-CGBT-A;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;COR-PLC-CGBT-BC;192.168.15.11;502;107;monitor;
COR-INT-MT-CGBT-B;COR-INT-MT-CGBT-B;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;COR-PLC-CGBT-BM;192.168.15.57;502;107;monitor;
COR-MAGDIF-CUAD-SECC-CGBT-B;COR-MAGDIF-CUAD-SECC-CGBT-B;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;COR-PLC-CGBT-BM;192.168.15.57;502;96;monitor;
COR-MAGDIF-VTA-ANE;COR-MAGDIF-VTA-ANE;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;COR-PLCL-BC;192.168.15.10;502;27;monitor;
COR-MAGDIF-ETD;COR-MAGDIF-ETD;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;COR-PLCL-BC;192.168.15.10;502;48;monitor;
COR-MAGDIF-METEO;COR-MAGDIF-METEO;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;COR-PLCL-BM;192.168.15.56;502;20;monitor;
COR-MAGDIF-0-10-V;COR-MAGDIF-0-10-V;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;COR-PLCL-BM;192.168.15.56;502;40;monitor;
COR-MAGDIF-PMV-EST;COR-MAGDIF-PMV-EST;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;COR-PLCL-BM;192.168.15.56;502;45;monitor;
