device_name;session_uid;url_publisher;PLC_name;host;port(i);offset_state(i);read_permission;write_permission
CAS-MAGDIF-BF27-B;CAS-MAGDIF-BF27-B;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;CAS-PLC-CT-M;192.168.5.186;502;36;monitor;
CAS-MAGDIF-BF28-B;CAS-MAGDIF-BF28-B;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;CAS-PLC-CT-M;192.168.5.186;502;37;monitor;
CAS-MAGDIF-BF30-B;CAS-MAGDIF-BF30-B;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;CAS-PLC-CT-M;192.168.5.186;502;39;monitor;
CAS-MAGDIF-BF31-B;CAS-MAGDIF-BF31-B;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;CAS-PLC-CT-M;192.168.5.186;502;40;monitor;
CAS-MAGDIF-CGBT-ITS-1-B;CAS-MAGDIF-CGBT-ITS-1-B;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;CAS-PLC-CT-M;192.168.5.186;502;41;monitor;
CAS-MAGDIF-BF33-B;CAS-MAGDIF-BF33-B;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;CAS-PLC-CT-M;192.168.5.186;502;42;monitor;
CAS-MAGDIF-BF34-B;CAS-MAGDIF-BF34-B;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;CAS-PLC-CT-M;192.168.5.186;502;43;monitor;
CAS-MAGDIF-BF35-B;CAS-MAGDIF-BF35-B;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;CAS-PLC-CT-M;192.168.5.186;502;44;monitor;
CAS-MAGDIF-DET-LAZO-B;CAS-MAGDIF-DET-LAZO-B;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;CAS-PLC-CT-M;192.168.5.186;502;51;monitor;
CAS-INT-CSV-A;CAS-INT-CSV-A;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;CAS-PLC-CGBT-BC;192.168.5.131;502;78;monitor;
CAS-MAGDIF-MAN-CSV-A;CAS-MAGDIF-MAN-CSV-A;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;CAS-PLC-CGBT-BC;192.168.5.131;502;79;monitor;
CAS-VENT-INT-VF1-MA;CAS-VENT-INT-VF1-MA;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;CAS-PLC-CGBT-BC;192.168.5.131;502;42;monitor;
CAS-VENT-INT-VF2-MA;CAS-VENT-INT-VF2-MA;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;CAS-PLC-CGBT-BC;192.168.5.131;502;46;monitor;
CAS-VENT-INT-VF3-MA;CAS-VENT-INT-VF3-MA;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;CAS-PLC-CGBT-BC;192.168.5.131;502;50;monitor;
CAS-VENT-INT-VF4-MA;CAS-VENT-INT-VF4-MA;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;CAS-PLC-CGBT-BC;192.168.5.131;502;54;monitor;
CAS-VENT-INT-VF5-MA;CAS-VENT-INT-VF5-MA;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;CAS-PLC-CGBT-BC;192.168.5.131;502;58;monitor;
CAS-VENT-INT-VF6-MA;CAS-VENT-INT-VF6-MA;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;CAS-PLC-CGBT-BC;192.168.5.131;502;62;monitor;
CAS-VENT-INT-VF7-MA;CAS-VENT-INT-VF7-MA;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;CAS-PLC-CGBT-BC;192.168.5.131;502;66;monitor;
CAS-VENT-INT-VF7-CA;CAS-VENT-INT-VF7-CA;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;CAS-PLC-CGBT-BC;192.168.5.131;502;70;monitor;
CAS-VENT-INT-VF8-CA;CAS-VENT-INT-VF8-CA;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;CAS-PLC-CGBT-BC;192.168.5.131;502;74;monitor;
CAS-MAGDIF-RCAL-CV1-CSV-A;CAS-MAGDIF-RCAL-CV1-CSV-A;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;CAS-PLC-CGBT-BC;192.168.5.131;502;80;monitor;
CAS-INT-CSV-B;CAS-INT-CSV-B;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;CAS-PLC-CGBT-BM;192.168.5.187;502;78;monitor;
CAS-MAGDIF-MAN-CSV-B;CAS-MAGDIF-MAN-CSV-B;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;CAS-PLC-CGBT-BM;192.168.5.187;502;79;monitor;
CAS-VENT-INT-VF1-CA;CAS-VENT-INT-VF1-CA;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;CAS-PLC-CGBT-BM;192.168.5.187;502;42;monitor;
CAS-VENT-INT-VF2-CA;CAS-VENT-INT-VF2-CA;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;CAS-PLC-CGBT-BM;192.168.5.187;502;46;monitor;
CAS-VENT-INT-VF3-CA;CAS-VENT-INT-VF3-CA;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;CAS-PLC-CGBT-BM;192.168.5.187;502;50;monitor;
CAS-VENT-INT-VF4-CA;CAS-VENT-INT-VF4-CA;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;CAS-PLC-CGBT-BM;192.168.5.187;502;54;monitor;
CAS-VENT-INT-VF5-CA;CAS-VENT-INT-VF5-CA;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;CAS-PLC-CGBT-BM;192.168.5.187;502;58;monitor;
CAS-VENT-INT-VF6-CA;CAS-VENT-INT-VF6-CA;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;CAS-PLC-CGBT-BM;192.168.5.187;502;62;monitor;
CAS-VENT-INT-VF8-MA;CAS-VENT-INT-VF8-MA;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;CAS-PLC-CGBT-BM;192.168.5.187;502;66;monitor;
CAS-VENT-INT-VF9-MA;CAS-VENT-INT-VF9-MA;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;CAS-PLC-CGBT-BM;192.168.5.187;502;70;monitor;
CAS-VENT-INT-VF10-MA;CAS-VENT-INT-VF10-MA;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;CAS-PLC-CGBT-BM;192.168.5.187;502;74;monitor;
CAS-MAG-CSG-GAL-2;CAS-MAG-CSG-GAL-2;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;CAS-PLC-ARM-GAL-2;192.168.5.184;502;0;monitor;
CAS-MAGDIF-MAN-CSG-GAL-2;CAS-MAGDIF-MAN-CSG-GAL-2;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;CAS-PLC-ARM-GAL-2;192.168.5.184;502;1;monitor;
CAS-MAGDIF-GA1-CSG-2;CAS-MAGDIF-GA1-CSG-2;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;CAS-PLC-ARM-GAL-2;192.168.5.184;502;2;monitor;
CAS-MAGDIF-GA2-CSG-2;CAS-MAGDIF-GA2-CSG-2;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;CAS-PLC-ARM-GAL-2;192.168.5.184;502;4;monitor;
CAS-MAGDIF-GE1-CSG-2;CAS-MAGDIF-GE1-CSG-2;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;CAS-PLC-ARM-GAL-2;192.168.5.184;502;6;monitor;
CAS-MAGDIF-GF5-CSG-2;CAS-MAGDIF-GF5-CSG-2;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;CAS-PLC-ARM-GAL-2;192.168.5.184;502;10;monitor;
CAS-MAGDIF-GF6-CSG-2;CAS-MAGDIF-GF6-CSG-2;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;CAS-PLC-ARM-GAL-2;192.168.5.184;502;11;monitor;
CAS-MAGDIF-GF9-CSG-2;CAS-MAGDIF-GF9-CSG-2;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;CAS-PLC-ARM-GAL-2;192.168.5.184;502;12;monitor;
CAS-MAGDIF-CIR-PRES-CSG-2;CAS-MAGDIF-CIR-PRES-CSG-2;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;CAS-PLC-ARM-GAL-2;192.168.5.184;502;14;monitor;
CAS-MAG-CSG-GAL-1;CAS-MAG-CSG-GAL-1;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;CAS-PLC-ARM-GAL-1;192.168.5.182;502;2;monitor;
CAS-MAGDIF-MAN-CSG-GAL-1;CAS-MAGDIF-MAN-CSG-GAL-1;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;CAS-PLC-ARM-GAL-1;192.168.5.182;502;3;monitor;
CAS-MAGDIF-GA1-CSG-1;CAS-MAGDIF-GA1-CSG-1;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;CAS-PLC-ARM-GAL-1;192.168.5.182;502;4;monitor;
CAS-MAGDIF-GA2-CSG-1;CAS-MAGDIF-GA2-CSG-1;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;CAS-PLC-ARM-GAL-1;192.168.5.182;502;6;monitor;
CAS-MAGDIF-GE1-CSG-1;CAS-MAGDIF-GE1-CSG-1;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;CAS-PLC-ARM-GAL-1;192.168.5.182;502;8;monitor;
CAS-MAGDIF-GF5-CSG-1;CAS-MAGDIF-GF5-CSG-1;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;CAS-PLC-ARM-GAL-1;192.168.5.182;502;12;monitor;
CAS-MAGDIF-GF6-CSG-1;CAS-MAGDIF-GF6-CSG-1;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;CAS-PLC-ARM-GAL-1;192.168.5.182;502;13;monitor;
CAS-MAGDIF-GF9-CSG-1;CAS-MAGDIF-GF9-CSG-1;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;CAS-PLC-ARM-GAL-1;192.168.5.182;502;14;monitor;
CAS-MAGDIF-CIR-PRES-CSG-1;CAS-MAGDIF-CIR-PRES-CSG-1;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;CAS-PLC-ARM-GAL-1;192.168.5.182;502;16;monitor;
CAS-CONT-GA1-CSG-2;CAS-CONT-GA1-CSG-2;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;CAS-PLC-ARM-GAL-2;192.168.5.184;502;3;monitor;
CAS-CONT-GA2-CSG-2;CAS-CONT-GA2-CSG-2;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;CAS-PLC-ARM-GAL-2;192.168.5.184;502;5;monitor;
CAS-CONT-GE1-CSG-2;CAS-CONT-GE1-CSG-2;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;CAS-PLC-ARM-GAL-2;192.168.5.184;502;7;monitor;
CAS-CONT-GA1-CSG-1;CAS-CONT-GA1-CSG-1;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;CAS-PLC-ARM-GAL-1;192.168.5.182;502;5;monitor;
CAS-CONT-GA2-CSG-1;CAS-CONT-GA2-CSG-1;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;CAS-PLC-ARM-GAL-1;192.168.5.182;502;7;monitor;
CAS-CONT-GE1-CSG-1;CAS-CONT-GE1-CSG-1;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;CAS-PLC-ARM-GAL-1;192.168.5.182;502;9;monitor;
CAS-CONT-BF15-A;CAS-CONT-BF15-A;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;CAS-PLC-CT-C;192.168.5.130;502;26;monitor;
CAS-EKOR-RPG-UCT-BC;CAS-EKOR-RPG-UCT-BC;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;CAS-PLC-CGBT-BC;192.168.5.131;502;104;monitor;
CAS-EKOR-RPG-UCT-BM;CAS-EKOR-RPG-UCT-BM;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;CAS-PLC-CT-M;192.168.5.186;502;14;monitor;
CAS-EKOR-RPG-UCT-SECC;CAS-EKOR-RPG-UCT-SECC;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;CAS-PLC-CT-M;192.168.5.186;502;11;monitor;
CAS-INT-MT-CGBT-A;CAS-INT-MT-CGBT-A;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;CAS-PLC-CGBT-BC;192.168.5.131;502;105;monitor;
CAS-INT-MT-CGBT-B;CAS-INT-MT-CGBT-B;http:\/\/192.168.0.150:3000\/api\/v2\/generic\/;CAS-PLC-CT-M;192.168.5.186;502;15;monitor;
