name;device;channel;description;controller;xAddress;xStatusAddress;inverseLogic
CH-VENT-MAGDIF-VF6-MA;CGBT;M7DI1;CH-VENT-MAGDIF-VF6-MA Estado Interruptor ventilador VF-06-MA;WAGO;15526;826;false
CH-VENT-VF6-MA;CGBT;M7DI4;CH-VENT-VF6-MA Estado Circuito fallo arrancador ventilador VF-06-MA;WAGO;15527;827;false
CH-VENT-MAGDIF-VF7-MA;CGBT;M7DI5;CH-VENT-MAGDIF-VF7-MA Estado Interruptor ventilador VF-07-MA;WAGO;15528;828;false
CH-VENT-VF7-MA;CGBT;M7DI8;CH-VENT-VF7-MA Estado Circuito fallo arrancador ventilador VF-07-MA;WAGO;15529;829;false
CH-VENT-MAGDIF-VF8-MA;CGBT;M7DI9;CH-VENT-MAGDIF-VF8-MA Estado Interruptor ventilador VF-08-MA;WAGO;15530;830;false
CH-VENT-VF8-MA;CGBT;M7DI12;CH-VENT-VF8-MA Estado Circuito fallo arrancador ventilador VF-08-MA;WAGO;15531;831;false
CH-VENT-VF1-CA;SOS_C1;M2DI2;CH-VENT-VF1-CA Temperatura Devanados Motor Ventilador;WAGO;15532;832;false
CH-VENT-VF2-CA;SOS_C1;M2DI1;CH-VENT-VF2-CA Temperatura Devanados Motor Ventilador;WAGO;15533;833;false
CH-VENT-VF3-CA;SOS_C1;M2DI0;CH-VENT-VF3-CA Temperatura Devanados Motor Ventilador;WAGO;15534;834;false
CH-VENT-VF4-CA;SOS_C1;M2DI5;CH-VENT-VF4-CA Temperatura Devanados Motor Ventilador;WAGO;15535;835;false
CH-VENT-VF5-CA;SOS_C1;M2DI4;CH-VENT-VF5-CA Temperatura Devanados Motor Ventilador;WAGO;15536;836;false
CH-VENT-VF6-CA;SOS_C1;M2DI3;CH-VENT-VF6-CA Temperatura Devanados Motor Ventilador;WAGO;15537;837;false
CH-VENT-VF1-CA;SOS_C1;M2DI10;CH-VENT-VF1-CA Corto Circuito Temperatura Devanados Motor Ventilador;WAGO;15538;838;false
CH-VENT-VF2-CA;SOS_C1;M2DI9;CH-VENT-VF2-CA Corto Circuito Temperatura Devanados Motor Ventilador;WAGO;15539;839;false
CH-VENT-VF3-CA;SOS_C1;M2DI8;CH-VENT-VF3-CA Corto Circuito Temperatura Devanados Motor Ventilador;WAGO;15540;840;false
CH-VENT-VF4-CA;SOS_C1;M2DI13;CH-VENT-VF4-CA Corto Circuito Temperatura Devanados Motor Ventilador;WAGO;15541;841;false
CH-VENT-VF5-CA;SOS_C1;M2DI12;CH-VENT-VF5-CA Corto Circuito Temperatura Devanados Motor Ventilador;WAGO;15542;842;false
CH-VENT-VF6-CA;SOS_C1;M2DI11;CH-VENT-VF6-CA Corto Circuito Temperatura Devanados Motor Ventilador;WAGO;15543;843;false
CH-VENT-VF7-CA;SOS_C2;M2DI0;CH-VENT-VF7-CA Temperatura Devanados Motor Ventilador;WAGO;15544;844;false
CH-VENT-VF8-CA;SOS_C2;M2DI1;CH-VENT-VF8-CA Temperatura Devanados Motor Ventilador;WAGO;15545;845;false
CH-VENT-VF7-CA;SOS_C2;M2DI8;CH-VENT-VF7-CA Corto Circuito Temperatura Devanados Motor Ventilador;WAGO;15546;846;false
CH-VENT-VF8-CA;SOS_C2;M2DI9;CH-VENT-VF8-CA Corto Circuito Temperatura Devanados Motor Ventilador;WAGO;15547;847;false
CH-VENT-VF1-MA;SOS_M1;M2DI1;CH-VENT-VF1-MA Temperatura Devanados Motor Ventilador;WAGO;15548;848;false
CH-VENT-VF2-MA;SOS_M1;M2DI0;CH-VENT-VF2-MA Temperatura Devanados Motor Ventilador;WAGO;15549;849;false
CH-VENT-VF3-MA;SOS_M1;M2DI3;CH-VENT-VF3-MA Temperatura Devanados Motor Ventilador;WAGO;15550;850;false
CH-VENT-VF4-MA;SOS_M1;M2DI2;CH-VENT-VF4-MA Temperatura Devanados Motor Ventilador;WAGO;15551;851;false
CH-VENT-VF1-MA;SOS_M1;M2DI9;CH-VENT-VF1-MA  Corto Circuito Temperatura Devanados Motor Ventilador;WAGO;15552;852;false
CH-VENT-VF2-MA;SOS_M1;M2DI8;CH-VENT-VF2-MA  Corto Circuito Temperatura Devanados Motor Ventilador;WAGO;15553;853;false
CH-VENT-VF3-MA;SOS_M1;M2DI11;CH-VENT-VF3-MA  Corto Circuito Temperatura Devanados Motor Ventilador;WAGO;15554;854;false
CH-VENT-VF4-MA;SOS_M1;M2DI10;CH-VENT-VF4-MA  Corto Circuito Temperatura Devanados Motor Ventilador;WAGO;15555;855;false
CH-VENT-VF5-MA;SOS_M3;M2DI0;CH-VENT-VF5-MA Temperatura Devanados Motor Ventilador;WAGO;15556;856;false
CH-VENT-VF6-MA;SOS_M3;M2DI4;CH-VENT-VF6-MA Temperatura Devanados Motor Ventilador;WAGO;15557;857;false
CH-VENT-VF7-MA;SOS_M3;M2DI3;CH-VENT-VF7-MA Temperatura Devanados Motor Ventilador;WAGO;15558;858;false
CH-VENT-VF8-MA;SOS_M3;M2DI2;CH-VENT-VF8-MA Temperatura Devanados Motor Ventilador;WAGO;15559;859;false
CH-VENT-VF5-MA;SOS_M3;M2DI8;CH-VENT-VF5-MA  Corto Circuito Temperatura Devanados Motor Ventilador;WAGO;15560;860;false
CH-VENT-VF6-MA;SOS_M3;M2DI12;CH-VENT-VF6-MA  Corto Circuito Temperatura Devanados Motor Ventilador;WAGO;15561;861;false
CH-VENT-VF7-MA;SOS_M3;M2DI11;CH-VENT-VF7-MA  Corto Circuito Temperatura Devanados Motor Ventilador;WAGO;15562;862;false
CH-VENT-VF8-MA;SOS_M3;M2DI10;CH-VENT-VF8-MA  Corto Circuito Temperatura Devanados Motor Ventilador;WAGO;15563;863;false
CH-CONT-A3-SC;CGBT;M1DI3;CH-CONT-A3-SC Estado Contactor K1 - CSA RED;WAGO;15580;880;false
CH-CONT-A4-SC;CGBT;M1DI5;CH-CONT-A4-SC Estado Contactor K3 - CSA RED;WAGO;15581;881;false
CH-CONT-A6-SC;CGBT;M1DI7;CH-CONT-A6-SC Estado Contactor K5 - CSA RED;WAGO;15582;882;false
CH-CONT-A5-SC;CGBT;M1DI9;CH-CONT-A5-SC Estado Contactor K2 - CSA RED;WAGO;15583;883;false
CH-CONT-A7-SC;CGBT;M1DI11;CH-CONT-A7-SC Estado Contactor K4 - CSA RED;WAGO;15584;884;false
CH-CONT-A8-SC;CGBT;M1DI13;CH-CONT-A8-SC Estado Contactor K6 - CSA RED;WAGO;15585;885;false
CH-CONT-A14-SM;CGBT;M1DI15;CH-CONT-A14-SM Estado Contactor K7 - CSA RED;WAGO;15586;886;false
CH-CONT-A16-SM;CGBT;M2DI1;CH-CONT-A16-SM Estado Contactor K8 - CSA RED;WAGO;15587;887;false
CH-CONT-A18-SM;CGBT;M2DI3;CH-CONT-A18-SM Estado Contactor K9 - CSA RED;WAGO;15588;888;false
CH-CONT-A11-SM;CGBT;M2DI5;CH-CONT-A11-SM Estado Contactor K10 - CSA RED;WAGO;15589;889;false
CH-CONT-A13-SM;CGBT;M2DI7;CH-CONT-A13-SM Estado Contactor K11 - CSA RED;WAGO;15590;890;false
CH-CONT-A15-SM;CGBT;M2DI9;CH-CONT-A15-SM Estado Contactor K12 - CSA RED;WAGO;15591;891;false
CH-CONT-AA1-SC;CGBT;M3DI3;CH-CONT-AA1-SC Estado Contactor K1 - CSA SAI;WAGO;15592;892;true
CH-CONT-AA2-SC;CGBT;M3DI5;CH-CONT-AA2-SC Estado Contactor K2 - CSA SAI;WAGO;15593;893;true
CH-CONT-AA12-SM;CGBT;M3DI7;CH-CONT-AA12-SM Estado Contactor K3 - CSA SAI;WAGO;15594;894;true
CH-CONT-AA9-SM;CGBT;M3DI9;CH-CONT-AA9-SM Estado Contactor K4 - CSA SAI;WAGO;15595;895;true
CH-CONT-AE17-SM;CGBT;M3DI11;CH-CONT-AE17-SM Estado Contactor K5 - CSA SAI;WAGO;15597;897;true
CH-CONT-AE10-SC;CGBT;M3DI13;CH-CONT-AE10-SC Estado Contactor K6 - CSA SAI;WAGO;15596;896;true
CH-CONT-AE20-SM;CGBT;M3DI15;CH-CONT-AE20-SM Estado Contactor K7 - CSA SAI;WAGO;15599;899;true
CH-CONT-AE19-SC;CGBT;M4DI1;CH-CONT-AE19-SC Estado Contactor K8 - CSA SAI;WAGO;15598;898;true
CH-CONT-A19-SC;CGBT;M4DI3;CH-CONT-A19-SC Estado Contactor K13 - CSA SAI;WAGO;15600;900;false
CH-CONT-A20-SC;CGBT;M4DI5;CH-CONT-A20-SC Estado Contactor K14 - CSA SAI;WAGO;15601;901;false
CH-CONT-A21-SM;CGBT;M4DI7;CH-CONT-A21-SM Estado Contactor K15 - CSA SAI;WAGO;15602;902;false
CH-CONT-A22-SM;CGBT;M4DI9;CH-CONT-A22-SM Estado Contactor K16 - CSA SAI;WAGO;15603;903;false
CH-SOS-1CA;SOS_C1;M1DI3;CH-SOS-1CA CH-SOS-1CA Alarma FA Sensores;WAGO;15604;904;false
CH-SOS-2CA;SOS_C2;M1DI3;CH-SOS-2CA CH-SOS-2CA Alarma FA Sensores;WAGO;15605;905;false
CH-SOS-3CA;SOS_C3;M1DI3;CH-SOS-3CA CH-SOS-3CA Alarma FA Sensores;WAGO;15606;906;false
CH-SOS-1MA;SOS_M1;M1DI3;CH-SOS-1MA CH-SOS-1MA Alarma FA Sensores;WAGO;15607;907;false
CH-SOS-2MA;SOS_M2;M1DI3;CH-SOS-2MA CH-SOS-2MA Alarma FA Sensores;WAGO;15608;908;false
CH-SOS-3MA;SOS_M3;M1DI3;CH-SOS-3MA CH-SOS-3MA Alarma FA Sensores;WAGO;15609;909;false
CH-CUAD-PRES-GAL;ARM_GAL_1;M1DI15;CH-CUAD-PRES-GAL Estado Seta Emergencia;WAGO;15610;910;false
CH-CUAD-PRES-GAL-MA;ARM_GAL_1;M2DI0;CH-CUAD-PRES-GAL-MA Estado Remoto tubo Sentido Malaga;WAGO;15611;911;false
CH-CUAD-PRES-GAL-MA;ARM_GAL_1;M2DI1;CH-CUAD-PRES-GAL-MA Estado Marcha Ventilador derecho tubo sentido Malaga ;WAGO;15612;912;false
CH-CUAD-PRES-GAL-MA;ARM_GAL_1;M2DI2;CH-CUAD-PRES-GAL-MA Estado Marcha Ventilador izquierdo tubo sentido Malaga ;WAGO;15613;913;false
CH-CUAD-PRES-GAL-MA;ARM_GAL_1;M2DI3;CH-CUAD-PRES-GAL-MA Estado Fallo Ventilador derecho tubo sentido Malaga;WAGO;15614;914;false
CH-CUAD-PRES-GAL-MA;ARM_GAL_1;M2DI4;CH-CUAD-PRES-GAL-MA Estado Fallo Ventilador izquierdo tubo sentido Malaga;WAGO;15615;915;false
CH-CUAD-PRES-GAL-CA;ARM_GAL_1;M2DI5;CH-CUAD-PRES-GAL-CA Estado Remoto Tubo Sentido Cadiz;WAGO;15616;916;false
CH-CUAD-PRES-GAL-CA;ARM_GAL_1;M2DI6;CH-CUAD-PRES-GAL-CA Estado Marcha Ventilador derecho tubo sentido Cadiz ;WAGO;15617;917;false
CH-CUAD-PRES-GAL-CA;ARM_GAL_1;M2DI7;CH-CUAD-PRES-GAL-CA Estado Marcha Ventilador izquierdo tubo sentido Cadiz ;WAGO;15618;918;false
CH-CUAD-PRES-GAL-CA;ARM_GAL_1;M2DI8;CH-CUAD-PRES-GAL-CA Estado Fallo Ventilador derecho tubo sentido Cadiz ;WAGO;15619;919;false
CH-CUAD-PRES-GAL-CA;ARM_GAL_1;M2DI9;CH-CUAD-PRES-GAL-CA Estado Fallo Ventilador izquierdo tubo sentido Cadiz ;WAGO;15620;920;false
