id_synoptic;id_subsistema;id_element_type;name;description;label;base_layer
34;2;NULL;DETECCION LINEAL DE INCENDIOS;DETECCION LINEAL DE INCENDIOS;LBL_DETECCION_LINEAL_DE_INCENDIOS;NULL
35;1;NULL;ELECTRICIDAD;ELECTRICIDAD;LBL_ELECTRICIDAD;NULL
35;2;NULL;DETECCION LINEAL DE INCENDIOS;DETECCION LINEAL DE INCENDIOS;LBL_DETECCION_LINEAL_DE_INCENDIOS;NULL
36;1;NULL;ELECTRICIDAD;ELECTRICIDAD;LBL_ELECTRICIDAD;NULL
36;2;NULL;DETECCION LINEAL DE INCENDIOS;DETECCION LINEAL DE INCENDIOS;LBL_DETECCION_LINEAL_DE_INCENDIOS;NULL
37;1;NULL;ELECTRICIDAD;ELECTRICIDAD;LBL_ELECTRICIDAD;NULL
37;2;NULL;DETECCION LINEAL DE INCENDIOS;DETECCION LINEAL DE INCENDIOS;LBL_DETECCION_LINEAL_DE_INCENDIOS;NULL
38;1;NULL;CT;CT;LBL_CT;NULL
38;2;NULL;CONTROL AMBIENTAL;CONTROL AMBIENTAL;LBL_CTRL_AMBIENTAL;NULL
39;1;NULL;CT;CT;LBL_CT;NULL
39;2;NULL;CONTROL AMBIENTAL;CONTROL AMBIENTAL;LBL_CTRL_AMBIENTAL;NULL
40;1;NULL;CT;CT;LBL_CT;NULL
40;2;NULL;CONTROL AMBIENTAL;CONTROL AMBIENTAL;LBL_CTRL_AMBIENTAL;NULL
41;1;NULL;CT;CT;LBL_CT;NULL
41;2;NULL;CONTROL AMBIENTAL;CONTROL AMBIENTAL;LBL_CTRL_AMBIENTAL;NULL
42;1;NULL;CT;CT;LBL_CT;NULL
42;2;NULL;CONTROL AMBIENTAL;CONTROL AMBIENTAL;LBL_CTRL_AMBIENTAL;NULL
43;1;NULL;SEÑALIZACION;SEÑALIZACION;LBL_SEÑALIZACION;NULL
43;2;NULL;TARIFICADOR;TARIFICADOR;LBL_TARIFICADOR;NULL
44;1;NULL;CT;CT;LBL_CT;NULL
44;2;NULL;CONTROL AMBIENTAL;CONTROL AMBIENTAL;LBL_CTRL_AMBIENTAL;NULL
45;1;NULL;ELECTRICIDAD;ELECTRICIDAD;LBL_ELECTRICIDAD;NULL
46;1;NULL;ELECTRICIDAD;ELECTRICIDAD;LBL_ELECTRICIDAD;NULL
47;1;NULL;ELECTRICIDAD;ELECTRICIDAD;LBL_ELECTRICIDAD;NULL
48;1;NULL;ELECTRICIDAD;ELECTRICIDAD;LBL_ELECTRICIDAD;NULL
49;1;NULL;ELECTRICIDAD;ELECTRICIDAD;LBL_ELECTRICIDAD;NULL
50;1;NULL;ELECTRICIDAD;ELECTRICIDAD;LBL_ELECTRICIDAD;NULL
51;1;NULL;ELECTRICIDAD;ELECTRICIDAD;LBL_ELECTRICIDAD;NULL
52;1;NULL;ELECTRICIDAD;ELECTRICIDAD;LBL_ELECTRICIDAD;NULL
53;1;NULL;ELECTRICIDAD;ELECTRICIDAD;LBL_ELECTRICIDAD;NULL
54;1;NULL;ELECTRICIDAD;ELECTRICIDAD;LBL_ELECTRICIDAD;NULL
55;1;NULL;ELECTRICIDAD;ELECTRICIDAD;LBL_ELECTRICIDAD;NULL
56;1;NULL;ELECTRICIDAD;ELECTRICIDAD;LBL_ELECTRICIDAD;NULL
57;1;NULL;ELECTRICIDAD;ELECTRICIDAD;LBL_ELECTRICIDAD;NULL
58;1;NULL;ELECTRICIDAD;ELECTRICIDAD;LBL_ELECTRICIDAD;NULL
59;1;NULL;ELECTRICIDAD;ELECTRICIDAD;LBL_ELECTRICIDAD;NULL
60;1;NULL;ELECTRICIDAD;ELECTRICIDAD;LBL_ELECTRICIDAD;NULL
61;1;NULL;ELECTRICIDAD;ELECTRICIDAD;LBL_ELECTRICIDAD;NULL
62;1;NULL;ELECTRICIDAD;ELECTRICIDAD;LBL_ELECTRICIDAD;NULL
63;1;NULL;ELECTRICIDAD;ELECTRICIDAD;LBL_ELECTRICIDAD;NULL
64;1;NULL;ELECTRICIDAD;ELECTRICIDAD;LBL_ELECTRICIDAD;NULL
64;1;NULL;ELECTRICIDAD;ELECTRICIDAD;LBL_ELECTRICIDAD;NULL
65;1;NULL;ELECTRICIDAD;ELECTRICIDAD;LBL_ELECTRICIDAD;NULL
66;1;NULL;ELECTRICIDAD;ELECTRICIDAD;LBL_ELECTRICIDAD;NULL
67;1;NULL;ELECTRICIDAD;ELECTRICIDAD;LBL_ELECTRICIDAD;NULL
68;1;NULL;ELECTRICIDAD;ELECTRICIDAD;LBL_ELECTRICIDAD;NULL
70;1;NULL;ELECTRICIDAD;ELECTRICIDAD;LBL_ELECTRICIDAD;NULL
71;1;NULL;ELECTRICIDAD;ELECTRICIDAD;LBL_ELECTRICIDAD;NULL
72;1;NULL;ELECTRICIDAD;ELECTRICIDAD;LBL_ELECTRICIDAD;NULL
73;1;NULL;ELECTRICIDAD;ELECTRICIDAD;LBL_ELECTRICIDAD;NULL
74;1;NULL;ELECTRICIDAD;ELECTRICIDAD;LBL_ELECTRICIDAD;NULL
75;1;NULL;ELECTRICIDAD;ELECTRICIDAD;LBL_ELECTRICIDAD;NULL
100;1;NULL;ELECTRICIDAD;ELECTRICIDAD;LBL_ELECTRICIDAD;NULL
101;1;NULL;ELECTRICIDAD;ELECTRICIDAD;LBL_ELECTRICIDAD;NULL
102;1;NULL;ELECTRICIDAD;ELECTRICIDAD;LBL_ELECTRICIDAD;NULL
103;1;NULL;ELECTRICIDAD;ELECTRICIDAD;LBL_ELECTRICIDAD;NULL
104;1;NULL;ELECTRICIDAD;ELECTRICIDAD;LBL_ELECTRICIDAD;NULL
105;1;NULL;ELECTRICIDAD;ELECTRICIDAD;LBL_ELECTRICIDAD;NULL
106;1;NULL;ELECTRICIDAD;ELECTRICIDAD;LBL_ELECTRICIDAD;NULL
107;1;NULL;ELECTRICIDAD;ELECTRICIDAD;LBL_ELECTRICIDAD;NULL
108;1;NULL;CT;CT;LBL_CT;NULL
108;2;NULL;CONTROL AMBIENTAL;CONTROL AMBIENTAL;LBL_CTRL_AMBIENTAL;NULL
109;1;NULL;CT;CT;LBL_CT;NULL
109;2;NULL;CONTROL AMBIENTAL;CONTROL AMBIENTAL;LBL_CTRL_AMBIENTAL;NULL
110;1;NULL;ELECTRICIDAD;ELECTRICIDAD;LBL_ELECTRICIDAD;NULL
111;1;NULL;ELECTRICIDAD;ELECTRICIDAD;LBL_ELECTRICIDAD;NULL
112;1;NULL;ELECTRICIDAD;ELECTRICIDAD;LBL_ELECTRICIDAD;NULL
113;1;NULL;ELECTRICIDAD;ELECTRICIDAD;LBL_ELECTRICIDAD;NULL
114;1;NULL;ELECTRICIDAD;ELECTRICIDAD;LBL_ELECTRICIDAD;NULL
115;1;NULL;ELECTRICIDAD;ELECTRICIDAD;LBL_ELECTRICIDAD;NULL
116;1;NULL;ELECTRICIDAD;ELECTRICIDAD;LBL_ELECTRICIDAD;NULL
117;1;NULL;BOMBAS PCI;BOMBAS PCI;LBL_BOMBAS_PCI;NULL
118;1;NULL;BOMBAS PCI;BOMBAS PCI;LBL_BOMBAS_PCI;NULL
119;1;NULL;BOMBAS PCI;BOMBAS PCI;LBL_BOMBAS_PCI;NULL
120;1;NULL;BOMBAS PCI;BOMBAS PCI;LBL_BOMBAS_PCI;NULL
1;1;13;SECTOR 1 - STRETCH 1_SEM;SECTOR 1 - STRETCH 1_SEM;LBL_TREE_SEM;NULL
1;1;53;SECTOR 1 - STRETCH 1_SEM_RR;SECTOR 1 - STRETCH 1_SEM_RR;LBL_TREE_SEM_RR;NULL
1;1;8;SECTOR 1 - STRETCH 1_BARR;SECTOR 1 - STRETCH 1_BARR;LBL_TREE_BARR;NULL
1;1;17;SECTOR 1 - STRETCH 1_GALIBO;SECTOR 1 - STRETCH 1_GALIBO;LBL_TREE_GALIBO;NULL
1;1;71;SECTOR 1 - STRETCH 1_PANEL;SECTOR 1 - STRETCH 1_PANEL;LBL_TREE_PANEL;NULL
1;2;1;SECTOR 1 - STRETCH 1_WS;SECTOR 1 - STRETCH 1_WS;LBL_TREE_WS;NULL
1;2;14;SECTOR 1 - STRETCH 1_LUM;SECTOR 1 - STRETCH 1_LUM;LBL_TREE_LUM;NULL
1;3;11;SECTOR 1 - STRETCH 1_SOS;SECTOR 1 - STRETCH 1_SOS;LBL_TREE_SOS;NULL
1;4;2;SECTOR 1 - STRETCH 1_CAM;SECTOR 1 - STRETCH 1_CAM;LBL_TREE_CAM;NULL
1;5;4;SECTOR 1 - STRETCH 1_SECTION;SECTOR 1 - STRETCH 1_SECTION;LBL_TREE_SECTION;NULL
1;6;16;SECTOR 1 - STRETCH 1_PA_ZONE;SECTOR 1 - STRETCH 1_PA_ZONE;LBL_TREE_PA_ZONE;NULL
1;8;95;SECTOR 1 - STRETCH 1_SYNC_SERVER;SECTOR 1 - STRETCH 1_SYNC_SERVER;LBL_TREE_SYNC_SERVER;NULL
1;9;25;SECTOR 1 - STRETCH 1_ELECTRICAL_CABINET;SECTOR 1 - STRETCH 1_ELECTRICAL_CABINET;LBL_TREE_ELECTRICAL_CABINET;NULL
1;10;30;SECTOR 1 - STRETCH 1_RADIO;SECTOR 1 - STRETCH 1_RADIO;LBL_TREE_RADIO;NULL
1;11;52;SECTOR 1 - STRETCH 1_DAI;SECTOR 1 - STRETCH 1_DAI;LBL_TREE_DAI;NULL
2;1;53;SECTOR 1 - STRETCH 2_SEM_RR;SECTOR 1 - STRETCH 2_SEM_RR;LBL_TREE_SEM_RR;NULL
2;1;8;SECTOR 1 - STRETCH 2_BARR;SECTOR 1 - STRETCH 2_BARR;LBL_TREE_BARR;NULL
2;1;71;SECTOR 1 - STRETCH 2_PANEL;SECTOR 1 - STRETCH 2_PANEL;LBL_TREE_PANEL;NULL
2;2;12;SECTOR 1 - STRETCH 2_LUX;SECTOR 1 - STRETCH 2_LUX;LBL_TREE_LUX;NULL
2;2;14;SECTOR 1 - STRETCH 2_LUM;SECTOR 1 - STRETCH 2_LUM;LBL_TREE_LUM;NULL
2;2;19;SECTOR 1 - STRETCH 2_CO;SECTOR 1 - STRETCH 2_CO;LBL_TREE_CO;NULL
2;2;20;SECTOR 1 - STRETCH 2_NO;SECTOR 1 - STRETCH 2_NO;LBL_TREE_NO;NULL
2;2;21;SECTOR 1 - STRETCH 2_OP;SECTOR 1 - STRETCH 2_OP;LBL_TREE_OP;NULL
2;2;9;SECTOR 1 - STRETCH 2_JETFAN;SECTOR 1 - STRETCH 2_JETFAN;LBL_TREE_JETFAN;NULL
2;2;66;SECTOR 1 - STRETCH 2_VANE;SECTOR 1 - STRETCH 2_VANE;LBL_TREE_VANE;NULL
2;3;11;SECTOR 1 - STRETCH 2_SOS;SECTOR 1 - STRETCH 2_SOS;LBL_TREE_SOS;NULL
2;4;2;SECTOR 1 - STRETCH 2_CAM;SECTOR 1 - STRETCH 2_CAM;LBL_TREE_CAM;NULL
2;5;15;SECTOR 1 - STRETCH 2_ZI;SECTOR 1 - STRETCH 2_ZI;LBL_TREE_ZI;NULL
2;6;16;SECTOR 1 - STRETCH 2_PA_ZONE;SECTOR 1 - STRETCH 2_PA_ZONE;LBL_TREE_PA_ZONE;NULL
2;7;24;SECTOR 1 - STRETCH 2_BEI;SECTOR 1 - STRETCH 2_BEI;LBL_TREE_BIE;NULL
2;8;32;SECTOR 1 - STRETCH 2_PRESURIZACION;SECTOR 1 - STRETCH 2_PRESURIZACION;LBL_TREE_PRESURIZACION;NULL
2;8;89;SECTOR 1 - STRETCH 2_EMERGENCY_EXIT;SECTOR 1 - STRETCH 2_EMERGENCY_EXIT;LBL_TREE_EMERGENCY_EXIT;NULL
2;9;4;SECTOR 1 - STRETCH 2_SECTION;SECTOR 1 - STRETCH 2_SECTION;LBL_TREE_SECTION;NULL
2;11;71;SECTOR 1 - STRETCH 2_PANEL;SECTOR 1 - STRETCH 2_PANEL;LBL_TREE_PANEL;NULL
2;12;95;SECTOR 1 - STRETCH 2_SYNC_SERVER;SECTOR 1 - STRETCH 2_SYNC_SERVER;LBL_TREE_SYNC_SERVER;NULL
2;13;25;SECTOR 1 - STRETCH 1_ELECTRICAL_CABINET;SECTOR 1 - STRETCH 1_ELECTRICAL_CABINET;LBL_TREE_ELECTRICAL_CABINET;NULL
2;14;55;SECTOR 1 - STRETCH 1_CT;SECTOR 1 - STRETCH 1_CT;LBL_TREE_CT;NULL
2;15;30;SECTOR 1 - STRETCH 1_RADIO;SECTOR 1 - STRETCH 1_RADIO;LBL_TREE_RADIO;NULL
3;1;71;SECTOR 1 - STRETCH 3_PANEL;SECTOR 1 - STRETCH 3_PANEL;LBL_TREE_PANEL;NULL
3;2;12;SECTOR 1 - STRETCH 3_LUX;SECTOR 1 - STRETCH 3_LUX;LBL_TREE_LUX;NULL
3;2;19;SECTOR 1 - STRETCH 3_CO;SECTOR 1 - STRETCH 3_CO;LBL_TREE_CO;NULL
3;2;20;SECTOR 1 - STRETCH 3_NO;SECTOR 1 - STRETCH 3_NO;LBL_TREE_NO;NULL
3;2;21;SECTOR 1 - STRETCH 3_OP;SECTOR 1 - STRETCH 3_OP;LBL_TREE_OP;NULL
3;2;9;SECTOR 1 - STRETCH 3_JETFAN;SECTOR 1 - STRETCH 3_JETFAN;LBL_TREE_JETFAN;NULL
3;2;66;SECTOR 1 - STRETCH 3_VANE;SECTOR 1 - STRETCH 3_VANE;LBL_TREE_VANE;NULL
3;2;1;SECTOR 1 - STRETCH 3_WS;SECTOR 1 - STRETCH 3_WS;LBL_TREE_WS;NULL
3;3;11;SECTOR 1 - STRETCH 3_SOS;SECTOR 1 - STRETCH 3_SOS;LBL_TREE_SOS;NULL
3;4;2;SECTOR 1 - STRETCH 3_CAM;SECTOR 1 - STRETCH 3_CAM;LBL_TREE_CAM;NULL
3;5;15;SECTOR 1 - STRETCH 3_ZI;SECTOR 1 - STRETCH 3_ZI;LBL_TREE_ZI;NULL
3;6;16;SECTOR 1 - STRETCH 3_PA_ZONE;SECTOR 1 - STRETCH 3_PA_ZONE;LBL_TREE_PA_ZONE;NULL
3;7;24;SECTOR 1 - STRETCH 3_BEI;SECTOR 1 - STRETCH 3_BEI;LBL_TREE_BIE;NULL
3;8;32;SECTOR 1 - STRETCH 3_PRESURIZACION;SECTOR 1 - STRETCH 3_PRESURIZACION;LBL_TREE_PRESURIZACION;NULL
3;8;89;SECTOR 1 - STRETCH 2_EMERGENCY_EXIT;SECTOR 1 - STRETCH 2_EMERGENCY_EXIT;LBL_TREE_EMERGENCY_EXIT;NULL
3;9;4;SECTOR 1 - STRETCH 3_SECTION;SECTOR 1 - STRETCH 3_SECTION;LBL_TREE_SECTION;NULL
3;11;71;SECTOR 1 - STRETCH 3_PANEL;SECTOR 1 - STRETCH 3_PANEL;LBL_TREE_PANEL;NULL
3;12;95;SECTOR 1 - STRETCH 3_SYNC_SERVER;SECTOR 1 - STRETCH 3_SYNC_SERVER;LBL_TREE_SYNC_SERVER;NULL
3;13;25;SECTOR 1 - STRETCH 1_ELECTRICAL_CABINET;SECTOR 1 - STRETCH 1_ELECTRICAL_CABINET;LBL_TREE_ELECTRICAL_CABINET;NULL
3;14;55;SECTOR 1 - STRETCH 1_CT;SECTOR 1 - STRETCH 1_CT;LBL_TREE_CT;NULL
3;15;30;SECTOR 1 - STRETCH 1_RADIO;SECTOR 1 - STRETCH 1_RADIO;LBL_TREE_RADIO;NULL
4;1;71;SECTOR 1 - STRETCH 4_PANEL;SECTOR 1 - STRETCH 4_PANEL;LBL_TREE_PANEL;NULL
4;2;19;SECTOR 1 - STRETCH 4_CO;SECTOR 1 - STRETCH 4_CO;LBL_TREE_CO;NULL
4;2;20;SECTOR 1 - STRETCH 4_NO;SECTOR 1 - STRETCH 4_NO;LBL_TREE_NO;NULL
4;2;21;SECTOR 1 - STRETCH 4_OP;SECTOR 1 - STRETCH 4_OP;LBL_TREE_OP;NULL
4;2;9;SECTOR 1 - STRETCH 4_JETFAN;SECTOR 1 - STRETCH 4_JETFAN;LBL_TREE_JETFAN;NULL
4;2;66;SECTOR 1 - STRETCH 4_VANE;SECTOR 1 - STRETCH 4_VANE;LBL_TREE_VANE;NULL
4;3;11;SECTOR 1 - STRETCH 4_SOS;SECTOR 1 - STRETCH 4_SOS;LBL_TREE_SOS;NULL
4;4;2;SECTOR 1 - STRETCH 4_CAM;SECTOR 1 - STRETCH 4_CAM;LBL_TREE_CAM;NULL
4;5;15;SECTOR 1 - STRETCH 4_ZI;SECTOR 1 - STRETCH 4_ZI;LBL_TREE_ZI;NULL
4;6;16;SECTOR 1 - STRETCH 4_PA_ZONE;SECTOR 1 - STRETCH 4_PA_ZONE;LBL_TREE_PA_ZONE;NULL
4;7;24;SECTOR 1 - STRETCH 4_BEI;SECTOR 1 - STRETCH 4_BEI;LBL_TREE_BIE;NULL
4;8;32;SECTOR 1 - STRETCH 4_PRESURIZACION;SECTOR 1 - STRETCH 4_PRESURIZACION;LBL_TREE_PRESURIZACION;NULL
4;8;89;SECTOR 1 - STRETCH 2_EMERGENCY_EXIT;SECTOR 1 - STRETCH 2_EMERGENCY_EXIT;LBL_TREE_EMERGENCY_EXIT;NULL
4;9;4;SECTOR 1 - STRETCH 4_SECTION;SECTOR 1 - STRETCH 4_SECTION;LBL_TREE_SECTION;NULL
4;11;71;SECTOR 1 - STRETCH 4_PANEL;SECTOR 1 - STRETCH 4_PANEL;LBL_TREE_PANEL;NULL
4;12;95;SECTOR 1 - STRETCH 4_SYNC_SERVER;SECTOR 1 - STRETCH 4_SYNC_SERVER;LBL_TREE_SYNC_SERVER;NULL
4;13;25;SECTOR 1 - STRETCH 1_ELECTRICAL_CABINET;SECTOR 1 - STRETCH 1_ELECTRICAL_CABINET;LBL_TREE_ELECTRICAL_CABINET;NULL
4;14;35;SECTOR 1 - STRETCH 5_SENTINAS;SECTOR 1 - STRETCH 5_SENTINAS;LBL_TREE_SENTINAS;NULL
4;15;55;SECTOR 1 - STRETCH 1_CT;SECTOR 1 - STRETCH 1_CT;LBL_TREE_CT;NULL
4;16;30;SECTOR 1 - STRETCH 1_RADIO;SECTOR 1 - STRETCH 1_RADIO;LBL_TREE_RADIO;NULL
5;1;71;SECTOR 1 - STRETCH 5_PANEL;SECTOR 1 - STRETCH 5_PANEL;LBL_TREE_PANEL;NULL
5;2;19;SECTOR 1 - STRETCH 5_CO;SECTOR 1 - STRETCH 5_CO;LBL_TREE_CO;NULL
5;2;20;SECTOR 1 - STRETCH 5_NO;SECTOR 1 - STRETCH 5_NO;LBL_TREE_NO;NULL
5;2;21;SECTOR 1 - STRETCH 5_OP;SECTOR 1 - STRETCH 5_OP;LBL_TREE_OP;NULL
5;2;9;SECTOR 1 - STRETCH 5_JETFAN;SECTOR 1 - STRETCH 5_JETFAN;LBL_TREE_JETFAN;NULL
5;2;66;SECTOR 1 - STRETCH 5_VANE;SECTOR 1 - STRETCH 5_VANE;LBL_TREE_VANE;NULL
5;3;11;SECTOR 1 - STRETCH 5_SOS;SECTOR 1 - STRETCH 5_SOS;LBL_TREE_SOS;NULL
5;4;2;SECTOR 1 - STRETCH 5_CAM;SECTOR 1 - STRETCH 5_CAM;LBL_TREE_CAM;NULL
5;5;15;SECTOR 1 - STRETCH 5_ZI;SECTOR 1 - STRETCH 5_ZI;LBL_TREE_ZI;NULL
5;6;16;SECTOR 1 - STRETCH 5_PA_ZONE;SECTOR 1 - STRETCH 5_PA_ZONE;LBL_TREE_PA_ZONE;NULL
5;7;24;SECTOR 1 - STRETCH 5_BEI;SECTOR 1 - STRETCH 5_BEI;LBL_TREE_BIE;NULL
5;8;32;SECTOR 1 - STRETCH 5_PRESURIZACION;SECTOR 1 - STRETCH 5_PRESURIZACION;LBL_TREE_PRESURIZACION;NULL
5;8;89;SECTOR 1 - STRETCH 2_EMERGENCY_EXIT;SECTOR 1 - STRETCH 2_EMERGENCY_EXIT;LBL_TREE_EMERGENCY_EXIT;NULL
5;9;4;SECTOR 1 - STRETCH 5_SECTION;SECTOR 1 - STRETCH 5_SECTION;LBL_TREE_SECTION;NULL
5;11;71;SECTOR 1 - STRETCH 5_PANEL;SECTOR 1 - STRETCH 5_PANEL;LBL_TREE_PANEL;NULL
5;12;95;SECTOR 1 - STRETCH 5_SYNC_SERVER;SECTOR 1 - STRETCH 5_SYNC_SERVER;LBL_TREE_SYNC_SERVER;NULL
5;13;30;SECTOR 1 - STRETCH 1_RADIO;SECTOR 1 - STRETCH 1_RADIO;LBL_TREE_RADIO;NULL
6;1;2;SECTOR 2 - STRETCH 1_CAM;SECTOR 2 - STRETCH 1_CAM;LBL_TREE_CAM;NULL
6;2;71;SECTOR 2 - STRETCH 1_PANEL;SECTOR 2 - STRETCH 1_PANEL;LBL_TREE_PANEL;NULL
6;3;11;SECTOR 2 - STRETCH 1_SOS;SECTOR 2 - STRETCH 1_SOS;LBL_TREE_SOS;NULL
6;4;12;SECTOR 2 - STRETCH 1_LUX;SECTOR 2 - STRETCH 1_LUX;LBL_TREE_LUX;NULL
6;4;9;SECTOR 2 - STRETCH 1_JETFAN;SECTOR 2 - STRETCH 1_JETFAN;LBL_TREE_JETFAN;NULL
6;4;66;SECTOR 2 - STRETCH 1_VANE;SECTOR 2 - STRETCH 1_VANE;LBL_TREE_VANE;NULL
6;4;19;SECTOR 2 - STRETCH 1_CO;SECTOR 2 - STRETCH 1_CO;LBL_TREE_CO;NULL
6;4;20;SECTOR 2 - STRETCH 1_NO;SECTOR 2 - STRETCH 1_NO;LBL_TREE_NO;NULL
6;4;21;SECTOR 2 - STRETCH 1_OP;SECTOR 2 - STRETCH 1_OP;LBL_TREE_OP;NULL
6;5;24;SECTOR 2 - STRETCH 1_BEI;SECTOR 2 - STRETCH 1_BEI;LBL_TREE_BIE;NULL
6;6;15;SECTOR 2 - STRETCH 1_ZI;SECTOR 2 - STRETCH 1_ZI;LBL_TREE_ZI;NULL
6;7;16;SECTOR 2 - STRETCH 1_PA_ZONE;SECTOR 2 - STRETCH 1_PA_ZONE;LBL_TREE_PA_ZONE;NULL
6;8;4;SECTOR 2 - STRETCH 1_SECTION;SECTOR 2 - STRETCH 1_SECTION;LBL_TREE_SECTION;NULL
6;9;32;SECTOR 2 - STRETCH 1_PRESURIZACION;SECTOR 2 - STRETCH 1_PRESURIZACION;LBL_TREE_PRESURIZACION;NULL
6;9;89;SECTOR 1 - STRETCH 2_EMERGENCY_EXIT;SECTOR 1 - STRETCH 2_EMERGENCY_EXIT;LBL_TREE_EMERGENCY_EXIT;NULL
6;11;71;SECTOR 2 - STRETCH 1_PANEL;SECTOR 2 - STRETCH 1_PANEL;LBL_TREE_PANEL;NULL
6;12;95;SECTOR 2 - STRETCH 1_SYNC_SERVER;SECTOR 2 - STRETCH 1_SYNC_SERVER;LBL_TREE_SYNC_SERVER;NULL
6;13;55;SECTOR 2 - STRETCH 2_CT;SECTOR 2 - STRETCH 2_CT;LBL_TREE_CT;NULL
6;14;30;SECTOR 1 - STRETCH 1_RADIO;SECTOR 1 - STRETCH 1_RADIO;LBL_TREE_RADIO;NULL
7;1;2;SECTOR 2 - STRETCH 2_CAM;SECTOR 2 - STRETCH 2_CAM;LBL_TREE_CAM;NULL
7;2;71;SECTOR 2 - STRETCH 2_PANEL;SECTOR 2 - STRETCH 2_PANEL;LBL_TREE_PANEL;NULL
7;2;13;SECTOR 2 - STRETCH 2_SEM;SECTOR 2 - STRETCH 2_SEM;LBL_TREE_SEM;NULL
7;2;8;SECTOR 2 - STRETCH 2_BARR;SECTOR 2 - STRETCH 2_BARR;LBL_TREE_BARR;NULL
7;2;17;SECTOR 2 - STRETCH 2_GALIBO;SECTOR 2 - STRETCH 2_GALIBO;LBL_TREE_GALIBO;NULL
7;2;53;SECTOR 2 - STRETCH 2_SEM_RR;SECTOR 2 - STRETCH 2_SEM_RR;LBL_TREE_SEM_RR;NULL
7;3;11;SECTOR 2 - STRETCH 2_SOS;SECTOR 2 - STRETCH 2_SOS;LBL_TREE_SOS;NULL
7;4;9;SECTOR 2 - STRETCH 2_JETFAN;SECTOR 2 - STRETCH 2_JETFAN;LBL_TREE_JETFAN;NULL
7;4;12;SECTOR 2 - STRETCH 2_LUX;SECTOR 2 - STRETCH 2_LUX;LBL_TREE_LUX;NULL
7;4;14;SECTOR 2 - STRETCH 2_LUM;SECTOR 2 - STRETCH 2_LUM;LBL_TREE_LUM;NULL
7;4;66;SECTOR 2 - STRETCH 2_VANE;SECTOR 2 - STRETCH 2_VANE;LBL_TREE_VANE;NULL
7;4;19;SECTOR 2 - STRETCH 2_CO;SECTOR 2 - STRETCH 2_CO;LBL_TREE_CO;NULL
7;4;20;SECTOR 2 - STRETCH 2_NO;SECTOR 2 - STRETCH 2_NO;LBL_TREE_NO;NULL
7;4;21;SECTOR 2 - STRETCH 2_OP;SECTOR 2 - STRETCH 2_OP;LBL_TREE_OP;NULL
7;5;24;SECTOR 2 - STRETCH 2_BEI;SECTOR 2 - STRETCH 2_BEI;LBL_TREE_BIE;NULL
7;6;15;SECTOR 2 - STRETCH 2_ZI;SECTOR 2 - STRETCH 2_ZI;LBL_TREE_ZI;NULL
7;7;16;SECTOR 2 - STRETCH 2_PA_ZONE;SECTOR 2 - STRETCH 2_PA_ZONE;LBL_TREE_PA_ZONE;NULL
7;8;4;SECTOR 2 - STRETCH 2_SECTION;SECTOR 2 - STRETCH 2_SECTION;LBL_TREE_SECTION;NULL
7;9;32;SECTOR 2 - STRETCH 2_PRESURIZACION;SECTOR 2 - STRETCH 2_PRESURIZACION;LBL_TREE_PRESURIZACION;NULL
7;9;89;SECTOR 2 - STRETCH 2_EMERGENCY_EXIT;SECTOR 2 - STRETCH 2_EMERGENCY_EXIT;LBL_TREE_EMERGENCY_EXIT;NULL
7;11;71;SECTOR 2 - STRETCH 2_PANEL;SECTOR 2 - STRETCH 2_PANEL;LBL_TREE_PANEL;NULL
7;12;95;SECTOR 2 - STRETCH 2_SYNC_SERVER;SECTOR 2 - STRETCH 2_SYNC_SERVER;LBL_TREE_SYNC_SERVER;NULL
7;13;25;SECTOR 1 - STRETCH 1_ELECTRICAL_CABINET;SECTOR 1 - STRETCH 1_ELECTRICAL_CABINET;LBL_TREE_ELECTRICAL_CABINET;NULL
7;14;55;SECTOR 1 - STRETCH 1_CT;SECTOR 1 - STRETCH 1_CT;LBL_TREE_CT;NULL
7;15;30;SECTOR 1 - STRETCH 1_RADIO;SECTOR 1 - STRETCH 1_RADIO;LBL_TREE_RADIO;NULL
8;1;2;SECTOR 2 - STRETCH 3_CAM;SECTOR 2 - STRETCH 3_CAM;LBL_TREE_CAM;NULL
8;2;71;SECTOR 2 - STRETCH 3_PANEL;SECTOR 2 - STRETCH 3_PANEL;LBL_TREE_PANEL;NULL
8;2;13;SECTOR 2 - STRETCH 3_SEM;SECTOR 2 - STRETCH 3_SEM;LBL_TREE_SEM;NULL
8;2;8;SECTOR 2 - STRETCH 3_BARR;SECTOR 2 - STRETCH 3_BARR;LBL_TREE_BARR;NULL
8;2;17;SECTOR 2 - STRETCH 3_GALIBO;SECTOR 2 - STRETCH 3_GALIBO;LBL_TREE_GALIBO;NULL
8;2;53;SECTOR 2 - STRETCH 3_SEM_RR;SECTOR 2 - STRETCH 3_SEM_RR;LBL_TREE_SEM_RR;NULL
8;3;11;SECTOR 2 - STRETCH 3_SOS;SECTOR 2 - STRETCH 3_SOS;LBL_TREE_SOS;NULL
8;4;12;SECTOR 2 - STRETCH 3_LUX;SECTOR 2 - STRETCH 3_LUX;LBL_TREE_LUX;NULL
8;4;14;SECTOR 2 - STRETCH 3_LUM;SECTOR 2 - STRETCH 3_LUM;LBL_TREE_LUM;NULL
